account_id,customer_id,account_type,balance,currency,status,opened_date,last_transaction_date
ACC00000571,CUST000885,SAVINGS,16281.99,CAD,CLOSED,2024-04-16,2026-02-01
ACC00000572,CUST000926,CREDIT,30356.45,CAD,ACTIVE,2026-10-15,2026-01-22
ACC00000573,CUST000667,INVESTMENT,21717.07,AUD,SUSPENDED,2026-10-26,2026-02-16
ACC00000574,CUST000701,CHECKING,241.95,GBP,CLOSED,2025-03-17,2026-01-30
ACC00000575,CUST000783,CHECKING,97718.86,GBP,SUSPENDED,2024-08-23,2026-01-04
ACC00000576,CUST000163,INVESTMENT,69758.67,CAD,PENDING,2027-07-14,2026-01-27
ACC00000577,CUST000176,INVESTMENT,2341.99,GBP,PENDING,2027-01-21,2026-01-10
ACC00000578,CUST000442,INVESTMENT,27946.25,GBP,ACTIVE,2027-02-13,2025-12-29
ACC00000579,CUST000172,INVESTMENT,96668.85,AUD,SUSPENDED,2024-05-30,2026-01-22
ACC00000580,CUST000413,SAVINGS,88919.89,CAD,CLOSED,2025-11-14,2026-01-18
ACC00000581,CUST000799,INVESTMENT,91613.51,CNY,PENDING,2024-03-16,2026-02-09
ACC00000582,CUST000982,CREDIT,79996.96,USD,CLOSED,2027-01-30,2026-02-12
ACC00000583,CUST000152,SAVINGS,36805.04,CAD,SUSPENDED,2025-01-23,2026-02-13
ACC00000584,CUST000362,LOAN,36455.54,CHF,SUSPENDED,2025-05-20,2026-02-04
ACC00000585,CUST000667,CREDIT,69268.31,CNY,ACTIVE,2027-05-19,2026-01-08
ACC00000586,CUST000533,CHECKING,96315.38,CHF,SUSPENDED,2025-04-16,2026-01-17
ACC00000587,CUST000651,LOAN,25311.61,CAD,PENDING,2025-04-21,2026-01-25
ACC00000588,CUST000317,LOAN,13439.63,AUD,PENDING,2026-01-09,2026-02-19
ACC00000589,CUST000749,CREDIT,78965.14,JPY,CLOSED,2027-05-04,2026-01-27
ACC00000590,CUST000868,CREDIT,52679.93,CNY,SUSPENDED,2024-10-18,2026-02-18
ACC00000591,CUST000805,CHECKING,26978.81,CAD,CLOSED,2024-04-05,2026-01-27
ACC00000592,CUST000024,LOAN,27153.43,AUD,PENDING,2025-12-11,2026-01-17
ACC00000593,CUST000796,CHECKING,12955.01,CAD,ACTIVE,2026-07-29,2026-02-19
ACC00000594,CUST000052,LOAN,19741.31,CHF,ACTIVE,2024-05-07,2026-01-13
ACC00000595,CUST000192,CREDIT,56073.85,CAD,PENDING,2025-06-03,2026-02-02
ACC00000596,CUST000810,CREDIT,64792.28,CNY,SUSPENDED,2024-03-19,2026-01-25
ACC00000597,CUST000728,SAVINGS,17675.61,GBP,CLOSED,2024-12-02,2026-01-14
ACC00000598,CUST000617,INVESTMENT,3881.04,GBP,CLOSED,2027-08-05,2025-12-29
ACC00000599,CUST000424,INVESTMENT,27283.60,EUR,SUSPENDED,2025-05-02,2025-12-24
ACC00000600,CUST000156,LOAN,10683.11,EUR,ACTIVE,2024-01-26,2026-01-05
ACC00000601,CUST000620,INVESTMENT,26780.34,USD,SUSPENDED,2027-01-17,2025-12-26
ACC00000602,CUST000351,CREDIT,68683.93,USD,PENDING,2027-02-24,2025-12-29
ACC00000603,CUST000458,CREDIT,59934.48,USD,PENDING,2025-06-30,2026-02-09
ACC00000604,CUST000451,SAVINGS,69310.46,CNY,SUSPENDED,2026-04-06,2026-02-06
ACC00000605,CUST000022,LOAN,29674.23,JPY,ACTIVE,2027-11-13,2026-02-04
ACC00000606,CUST000922,CHECKING,59059.67,EUR,CLOSED,2026-02-25,2026-01-03
ACC00000607,CUST000108,LOAN,80831.67,CHF,ACTIVE,2027-04-22,2026-02-08
ACC00000608,CUST000423,CHECKING,39205.81,AUD,PENDING,2026-04-06,2026-01-02
ACC00000609,CUST000724,CHECKING,92347.08,AUD,ACTIVE,2027-07-04,2026-01-20
ACC00000610,CUST000460,INVESTMENT,8657.26,CNY,CLOSED,2025-11-24,2026-02-14
ACC00000611,CUST000027,LOAN,81695.61,CNY,PENDING,2026-05-02,2026-01-06
ACC00000612,CUST000848,LOAN,45206.67,USD,ACTIVE,2024-06-23,2026-02-20
ACC00000613,CUST000218,SAVINGS,67809.00,EUR,PENDING,2024-12-15,2026-01-19
ACC00000614,CUST000895,INVESTMENT,39122.26,CHF,ACTIVE,2025-11-19,2026-01-09
ACC00000615,CUST000772,LOAN,56891.29,CAD,CLOSED,2025-02-24,2026-01-12
ACC00000616,CUST000415,CHECKING,52108.22,CNY,CLOSED,2024-06-27,2026-01-31
ACC00000617,CUST000324,CHECKING,71587.96,CHF,CLOSED,2025-02-03,2025-12-30
ACC00000618,CUST000065,CREDIT,24982.87,USD,CLOSED,2025-09-20,2025-12-24
ACC00000619,CUST000093,LOAN,24068.90,GBP,SUSPENDED,2025-05-09,2026-01-31
ACC00000620,CUST000100,CREDIT,13150.09,EUR,CLOSED,2027-12-24,2026-01-07
ACC00000621,CUST000896,INVESTMENT,15063.18,JPY,PENDING,2024-09-04,2026-01-07
ACC00000622,CUST000073,SAVINGS,17080.09,JPY,ACTIVE,2026-05-16,2026-02-18
ACC00000623,CUST000925,SAVINGS,49207.94,CNY,ACTIVE,2024-05-26,2026-02-07
ACC00000624,CUST000309,INVESTMENT,68870.28,AUD,SUSPENDED,2024-12-12,2026-01-07
ACC00000625,CUST000848,CHECKING,59720.10,CHF,PENDING,2025-11-10,2026-02-08
ACC00000626,CUST000705,INVESTMENT,97513.57,CNY,PENDING,2027-10-17,2025-12-25
ACC00000627,CUST000658,CHECKING,84967.94,GBP,SUSPENDED,2027-03-07,2025-12-28
ACC00000628,CUST000687,SAVINGS,68898.82,AUD,ACTIVE,2025-09-15,2026-02-15
ACC00000629,CUST000625,SAVINGS,19423.01,JPY,SUSPENDED,2027-08-31,2026-02-16
ACC00000630,CUST000555,LOAN,29727.82,CAD,PENDING,2027-02-01,2026-02-01
ACC00000631,CUST000458,SAVINGS,87215.95,CNY,CLOSED,2025-03-15,2026-01-16
ACC00000632,CUST000548,SAVINGS,30192.09,USD,CLOSED,2027-05-18,2026-01-08
ACC00000633,CUST000358,LOAN,90373.18,GBP,PENDING,2024-05-03,2026-01-11
ACC00000634,CUST000057,CREDIT,89437.68,CHF,CLOSED,2025-08-02,2026-02-09
ACC00000635,CUST000889,CREDIT,29678.85,USD,PENDING,2026-08-05,2026-02-10
ACC00000636,CUST000508,CHECKING,33587.13,GBP,CLOSED,2025-12-27,2026-02-17
ACC00000637,CUST000050,CREDIT,10735.60,CAD,ACTIVE,2026-08-09,2026-01-28
ACC00000638,CUST000033,CREDIT,76326.47,GBP,SUSPENDED,2026-12-18,2026-01-18
ACC00000639,CUST000940,LOAN,19096.42,USD,PENDING,2025-01-10,2026-02-18
ACC00000640,CUST000623,LOAN,28315.81,GBP,SUSPENDED,2026-01-17,2026-02-20
ACC00000641,CUST000903,SAVINGS,21813.21,CHF,PENDING,2027-03-31,2026-01-17
ACC00000642,CUST000011,INVESTMENT,92841.61,JPY,ACTIVE,2027-03-07,2026-01-11
ACC00000643,CUST000981,CHECKING,84936.47,CHF,ACTIVE,2025-04-30,2026-01-05
ACC00000644,CUST000821,SAVINGS,68294.15,EUR,PENDING,2026-05-04,2026-02-20
ACC00000645,CUST000126,INVESTMENT,66843.86,JPY,CLOSED,2025-10-01,2026-02-05
ACC00000646,CUST000219,SAVINGS,90008.04,CAD,ACTIVE,2024-08-08,2026-02-11
ACC00000647,CUST000549,SAVINGS,80457.92,USD,PENDING,2024-05-09,2026-01-12
ACC00000648,CUST000606,LOAN,75319.36,EUR,ACTIVE,2025-01-23,2026-01-02
ACC00000649,CUST000627,LOAN,11013.94,EUR,CLOSED,2025-05-28,2026-01-21
ACC00000650,CUST000971,CHECKING,25756.89,GBP,SUSPENDED,2024-11-18,2026-01-04
ACC00000651,CUST000174,LOAN,29703.27,AUD,PENDING,2026-07-12,2026-01-15
ACC00000652,CUST000685,INVESTMENT,89779.79,USD,ACTIVE,2024-03-11,2025-12-28
ACC00000653,CUST000327,INVESTMENT,41208.50,AUD,CLOSED,2024-09-07,2026-02-11
ACC00000654,CUST000101,CREDIT,85888.15,JPY,CLOSED,2026-02-17,2026-02-01
ACC00000655,CUST000419,INVESTMENT,35828.47,JPY,CLOSED,2026-10-10,2026-01-18
ACC00000656,CUST000633,LOAN,43937.82,GBP,SUSPENDED,2025-01-12,2026-01-16
ACC00000657,CUST000124,CREDIT,19377.89,EUR,PENDING,2026-03-03,2026-02-10
ACC00000658,CUST000578,SAVINGS,30758.75,AUD,SUSPENDED,2026-01-20,2026-02-16
ACC00000659,CUST000883,SAVINGS,8830.62,USD,SUSPENDED,2027-05-05,2026-01-14
ACC00000660,CUST000144,CREDIT,90236.28,CHF,ACTIVE,2026-11-24,2026-02-21
ACC00000661,CUST000199,INVESTMENT,31527.35,GBP,SUSPENDED,2027-07-03,2026-02-06
ACC00000662,CUST000605,CREDIT,80315.73,AUD,CLOSED,2026-10-25,2025-12-27
ACC00000663,CUST000322,SAVINGS,24422.69,GBP,CLOSED,2024-05-25,2026-01-16
ACC00000664,CUST000688,CHECKING,83626.43,GBP,SUSPENDED,2025-03-31,2026-01-30
ACC00000665,CUST000791,LOAN,12637.29,USD,PENDING,2026-07-04,2026-02-08
ACC00000666,CUST000202,INVESTMENT,30659.78,JPY,PENDING,2027-10-19,2026-01-09
ACC00000667,CUST000946,CREDIT,59100.23,AUD,PENDING,2026-05-14,2025-12-26
ACC00000668,CUST000043,INVESTMENT,84978.62,EUR,PENDING,2028-01-16,2026-02-15
ACC00000669,CUST000472,INVESTMENT,82749.02,CNY,SUSPENDED,2024-07-25,2025-12-26
ACC00000670,CUST000742,INVESTMENT,47674.57,AUD,ACTIVE,2024-10-20,2026-02-20
ACC00000671,CUST000740,CREDIT,9314.32,JPY,PENDING,2027-05-12,2026-02-15
ACC00000672,CUST000846,CHECKING,20333.95,EUR,ACTIVE,2024-11-03,2026-01-28
ACC00000673,CUST000734,SAVINGS,31351.69,JPY,PENDING,2024-04-09,2026-01-18
ACC00000674,CUST000370,SAVINGS,47360.38,USD,PENDING,2024-02-15,2026-02-07
ACC00000675,CUST000181,INVESTMENT,33025.65,JPY,SUSPENDED,2025-01-25,2026-01-03
ACC00000676,CUST000396,SAVINGS,43746.70,CHF,CLOSED,2026-06-12,2026-02-14
ACC00000677,CUST000207,INVESTMENT,24412.98,GBP,PENDING,2027-04-11,2026-01-21
ACC00000678,CUST000983,CHECKING,78929.97,EUR,ACTIVE,2024-08-21,2026-01-22
ACC00000679,CUST000286,INVESTMENT,63146.44,GBP,SUSPENDED,2024-06-12,2026-02-08
ACC00000680,CUST000086,SAVINGS,91379.20,CHF,CLOSED,2027-03-29,2026-02-07
ACC00000681,CUST000568,SAVINGS,7051.58,CAD,ACTIVE,2026-05-21,2026-02-02
ACC00000682,CUST000031,LOAN,27255.48,AUD,SUSPENDED,2024-09-20,2026-01-10
ACC00000683,CUST000545,INVESTMENT,30000.04,EUR,CLOSED,2025-11-02,2025-12-27
ACC00000684,CUST001000,LOAN,50647.42,CNY,SUSPENDED,2025-07-22,2026-01-11
ACC00000685,CUST000182,LOAN,85020.81,CHF,PENDING,2025-09-13,2026-01-12
ACC00000686,CUST000641,SAVINGS,59497.12,CAD,ACTIVE,2027-12-09,2025-12-23
ACC00000687,CUST000106,INVESTMENT,23930.96,USD,CLOSED,2027-10-03,2026-01-10
ACC00000688,CUST000781,CHECKING,13394.25,GBP,CLOSED,2026-03-06,2026-01-11
ACC00000689,CUST000363,SAVINGS,392.87,GBP,PENDING,2026-10-15,2026-02-06
ACC00000690,CUST000104,CHECKING,55320.09,USD,CLOSED,2026-11-06,2026-01-12
ACC00000691,CUST000640,SAVINGS,11103.71,AUD,ACTIVE,2026-02-19,2026-01-03
ACC00000692,CUST000471,INVESTMENT,63895.15,CNY,CLOSED,2026-10-24,2026-01-23
ACC00000693,CUST000968,CREDIT,71592.95,CNY,CLOSED,2027-12-01,2026-02-17
ACC00000694,CUST000131,CHECKING,70793.09,USD,CLOSED,2027-11-15,2026-01-12
ACC00000695,CUST000521,LOAN,97213.13,CAD,ACTIVE,2025-11-22,2025-12-23
ACC00000696,CUST000274,LOAN,35045.35,GBP,CLOSED,2027-05-01,2026-02-17
ACC00000697,CUST000997,INVESTMENT,91271.97,USD,SUSPENDED,2027-04-29,2026-01-05
ACC00000698,CUST000973,CHECKING,4998.52,EUR,PENDING,2025-10-17,2026-02-16
ACC00000699,CUST000487,LOAN,74388.82,JPY,ACTIVE,2026-03-17,2026-01-27
ACC00000700,CUST000828,CHECKING,30029.81,USD,CLOSED,2024-09-07,2026-01-02
ACC00000701,CUST000432,CREDIT,36953.44,EUR,ACTIVE,2026-07-25,2026-01-16
ACC00000702,CUST000633,CHECKING,7162.60,EUR,PENDING,2024-03-06,2026-01-01
ACC00000703,CUST000667,SAVINGS,49409.72,USD,CLOSED,2024-09-01,2026-01-09
ACC00000704,CUST000746,CHECKING,17362.04,JPY,PENDING,2026-03-26,2026-02-17
ACC00000705,CUST000445,SAVINGS,97215.44,CNY,SUSPENDED,2027-05-11,2025-12-24
ACC00000706,CUST000338,INVESTMENT,27756.64,AUD,CLOSED,2024-02-15,2026-01-31
ACC00000707,CUST000988,INVESTMENT,36569.99,CAD,SUSPENDED,2027-07-16,2026-02-16
ACC00000708,CUST000296,CREDIT,54912.35,USD,CLOSED,2026-10-21,2025-12-29
ACC00000709,CUST000310,CREDIT,82409.33,AUD,SUSPENDED,2027-09-22,2026-01-10
ACC00000710,CUST000304,LOAN,19985.97,CHF,PENDING,2025-02-08,2025-12-31
ACC00000711,CUST000558,CREDIT,72586.48,USD,ACTIVE,2026-11-29,2026-01-09
ACC00000712,CUST000909,INVESTMENT,54310.59,GBP,PENDING,2027-03-29,2026-01-17
ACC00000713,CUST000198,CHECKING,30356.49,CHF,ACTIVE,2025-12-22,2026-02-15
ACC00000714,CUST000225,SAVINGS,97065.80,GBP,CLOSED,2027-03-21,2025-12-24
ACC00000715,CUST000556,INVESTMENT,10569.39,JPY,ACTIVE,2025-07-30,2026-02-15
ACC00000716,CUST000211,SAVINGS,98219.77,CAD,CLOSED,2027-11-05,2025-12-27
ACC00000717,CUST000359,INVESTMENT,19506.42,GBP,SUSPENDED,2028-01-01,2026-01-03
ACC00000718,CUST000399,CREDIT,73572.91,EUR,PENDING,2024-05-21,2026-01-28
ACC00000719,CUST000686,INVESTMENT,82261.08,JPY,PENDING,2025-12-01,2026-02-13
ACC00000720,CUST000072,CHECKING,21359.57,EUR,SUSPENDED,2027-08-05,2026-02-14
ACC00000721,CUST000058,LOAN,33954.93,CAD,ACTIVE,2026-04-03,2026-01-23
ACC00000722,CUST000037,CHECKING,95947.76,USD,ACTIVE,2026-06-14,2026-02-16
ACC00000723,CUST000383,CHECKING,12515.72,CAD,ACTIVE,2024-07-15,2026-01-30
ACC00000724,CUST000529,SAVINGS,29437.06,AUD,CLOSED,2026-01-26,2026-01-15
ACC00000725,CUST000939,SAVINGS,60885.19,JPY,ACTIVE,2024-04-19,2026-02-17
ACC00000726,CUST000373,CHECKING,13181.24,CNY,ACTIVE,2024-11-04,2026-01-24
ACC00000727,CUST000883,SAVINGS,16547.19,CAD,ACTIVE,2025-11-27,2026-02-17
ACC00000728,CUST000276,CHECKING,11078.86,USD,SUSPENDED,2024-06-11,2026-01-31
ACC00000729,CUST000381,CREDIT,88248.60,CAD,SUSPENDED,2024-07-11,2025-12-27
ACC00000730,CUST000046,CREDIT,5058.00,CNY,PENDING,2027-10-11,2026-01-14
ACC00000731,CUST000550,LOAN,46128.69,EUR,SUSPENDED,2026-01-09,2026-02-15
ACC00000732,CUST000840,SAVINGS,97868.11,EUR,SUSPENDED,2027-05-18,2026-01-23
ACC00000733,CUST000519,SAVINGS,16860.21,CAD,PENDING,2026-09-28,2026-02-10
ACC00000734,CUST000975,CREDIT,37263.19,CAD,SUSPENDED,2024-10-25,2026-02-03
ACC00000735,CUST000386,SAVINGS,49096.07,EUR,ACTIVE,2024-06-25,2026-01-16
ACC00000736,CUST000452,CREDIT,40258.69,USD,SUSPENDED,2024-06-12,2026-01-21
ACC00000737,CUST000578,LOAN,31624.41,GBP,PENDING,2027-11-05,2025-12-25
ACC00000738,CUST000634,SAVINGS,13532.21,GBP,CLOSED,2024-07-21,2026-01-23
ACC00000739,CUST000382,SAVINGS,98404.59,CHF,CLOSED,2024-09-12,2026-01-12
ACC00000740,CUST000813,SAVINGS,29110.43,CAD,PENDING,2027-11-12,2026-02-01
ACC00000741,CUST000668,INVESTMENT,65781.86,GBP,CLOSED,2025-04-29,2026-01-17
ACC00000742,CUST000129,INVESTMENT,62957.35,JPY,ACTIVE,2025-12-28,2026-01-20
ACC00000743,CUST000303,CREDIT,7144.24,JPY,ACTIVE,2026-10-11,2026-02-16
ACC00000744,CUST000104,CREDIT,61128.07,CAD,ACTIVE,2025-10-27,2026-01-03
ACC00000745,CUST000259,SAVINGS,63033.71,GBP,SUSPENDED,2024-03-29,2025-12-25
ACC00000746,CUST000144,CHECKING,84885.16,CAD,ACTIVE,2025-06-02,2025-12-27
ACC00000747,CUST000325,LOAN,79792.53,USD,CLOSED,2024-08-07,2026-01-30
ACC00000748,CUST000196,INVESTMENT,9899.19,EUR,CLOSED,2027-01-04,2026-01-15
ACC00000749,CUST000060,CREDIT,77165.61,AUD,SUSPENDED,2025-03-02,2026-02-11
ACC00000750,CUST000290,CREDIT,44074.91,USD,SUSPENDED,2024-10-17,2026-01-29
ACC00000751,CUST000872,CREDIT,20558.78,CAD,SUSPENDED,2026-09-11,2026-01-28
ACC00000752,CUST000751,LOAN,60486.58,GBP,ACTIVE,2025-07-12,2026-01-11
ACC00000753,CUST000910,CREDIT,34000.26,USD,SUSPENDED,2026-06-19,2026-01-27
ACC00000754,CUST000471,CHECKING,87949.17,GBP,PENDING,2026-07-07,2025-12-25
ACC00000755,CUST000642,CHECKING,11339.73,CNY,CLOSED,2024-11-06,2026-01-19
ACC00000756,CUST000151,SAVINGS,81864.33,CAD,CLOSED,2024-12-08,2026-01-02
ACC00000757,CUST000191,CREDIT,2966.70,EUR,CLOSED,2024-04-06,2026-01-11
ACC00000758,CUST000309,SAVINGS,74106.80,CAD,PENDING,2027-01-23,2026-01-29
ACC00000759,CUST000777,SAVINGS,6256.00,USD,CLOSED,2025-09-10,2026-01-30
ACC00000760,CUST000746,SAVINGS,27396.94,JPY,ACTIVE,2026-02-19,2026-01-20
ACC00000761,CUST000083,LOAN,79091.52,CNY,ACTIVE,2025-04-13,2026-02-20
ACC00000762,CUST000972,CREDIT,58979.49,JPY,PENDING,2026-03-26,2026-02-10
ACC00000763,CUST000847,CREDIT,7431.06,GBP,SUSPENDED,2024-11-22,2026-01-03
ACC00000764,CUST000680,INVESTMENT,27458.93,USD,ACTIVE,2026-12-15,2026-01-09
ACC00000765,CUST000724,SAVINGS,43838.62,USD,SUSPENDED,2026-07-10,2026-02-07
ACC00000766,CUST000981,SAVINGS,6478.00,GBP,CLOSED,2025-10-20,2026-02-15
ACC00000767,CUST000654,INVESTMENT,51670.02,CAD,CLOSED,2025-04-22,2026-01-30
ACC00000768,CUST000471,CREDIT,39582.86,JPY,ACTIVE,2025-12-26,2026-01-26
ACC00000769,CUST000292,SAVINGS,69410.11,CNY,ACTIVE,2027-05-06,2026-01-29
ACC00000770,CUST000282,CHECKING,88221.18,USD,ACTIVE,2024-11-15,2026-01-24
ACC00000771,CUST000146,CHECKING,85906.32,EUR,PENDING,2024-06-12,2026-02-18
ACC00000772,CUST000494,INVESTMENT,43547.88,JPY,CLOSED,2025-05-11,2026-02-17
ACC00000773,CUST000055,CHECKING,35510.17,JPY,ACTIVE,2027-06-03,2026-02-13
ACC00000774,CUST000484,CREDIT,9983.06,GBP,CLOSED,2027-09-02,2025-12-26
ACC00000775,CUST000622,CREDIT,85777.32,CNY,SUSPENDED,2027-05-01,2026-02-06
ACC00000776,CUST000054,CHECKING,31349.02,EUR,SUSPENDED,2027-03-08,2026-01-09
ACC00000777,CUST000610,LOAN,29443.63,CNY,ACTIVE,2025-09-24,2025-12-29
ACC00000778,CUST000176,SAVINGS,63979.93,CNY,ACTIVE,2027-10-27,2026-01-18
ACC00000779,CUST000991,CREDIT,32381.80,CAD,CLOSED,2027-09-14,2026-02-10
ACC00000780,CUST000556,CHECKING,96491.06,JPY,ACTIVE,2024-03-26,2026-02-12
ACC00000781,CUST000957,INVESTMENT,3823.38,CHF,ACTIVE,2027-10-25,2026-01-09
ACC00000782,CUST000373,INVESTMENT,24744.59,GBP,ACTIVE,2024-11-30,2026-01-29
ACC00000783,CUST000437,INVESTMENT,64605.05,USD,PENDING,2024-04-15,2026-01-08
ACC00000784,CUST000568,CREDIT,27930.68,JPY,CLOSED,2026-05-18,2025-12-26
ACC00000785,CUST000314,SAVINGS,29132.92,CHF,CLOSED,2024-10-23,2026-01-27
ACC00000786,CUST000710,INVESTMENT,43700.55,GBP,CLOSED,2025-10-31,2026-01-03
ACC00000787,CUST000068,LOAN,95617.41,CHF,PENDING,2025-07-29,2026-02-15
ACC00000788,CUST000895,CREDIT,96767.13,JPY,ACTIVE,2027-02-16,2026-02-15
ACC00000789,CUST000046,CREDIT,58841.92,AUD,CLOSED,2024-05-29,2026-02-07
ACC00000790,CUST000731,INVESTMENT,98418.64,USD,PENDING,2027-06-01,2026-02-17
ACC00000791,CUST000186,CREDIT,39890.64,CNY,CLOSED,2027-05-16,2026-01-14
ACC00000792,CUST000524,CREDIT,97388.89,AUD,SUSPENDED,2027-01-22,2025-12-29
ACC00000793,CUST000073,SAVINGS,70782.99,CNY,PENDING,2025-10-12,2026-02-15
ACC00000794,CUST000409,LOAN,8513.57,JPY,CLOSED,2025-04-17,2026-02-03
ACC00000795,CUST000757,LOAN,45559.44,GBP,SUSPENDED,2025-09-25,2026-01-24
ACC00000796,CUST000841,SAVINGS,20539.19,CNY,SUSPENDED,2027-09-24,2026-02-19
ACC00000797,CUST000832,CREDIT,51355.12,EUR,SUSPENDED,2026-03-23,2026-01-29
ACC00000798,CUST000126,CHECKING,56698.84,CHF,PENDING,2024-03-16,2026-02-04
ACC00000799,CUST000210,CHECKING,10672.41,EUR,SUSPENDED,2026-04-14,2026-02-02
ACC00000800,CUST000797,SAVINGS,36962.24,CHF,PENDING,2025-12-31,2026-01-25
ACC00000801,CUST000410,INVESTMENT,31733.65,AUD,PENDING,2027-12-29,2026-02-03
ACC00000802,CUST000788,CREDIT,24859.80,JPY,SUSPENDED,2027-08-13,2026-01-14
ACC00000803,CUST000124,CHECKING,12696.16,CHF,PENDING,2024-09-07,2026-02-07
ACC00000804,CUST000317,SAVINGS,33468.27,CNY,ACTIVE,2027-12-11,2026-02-15
ACC00000805,CUST000771,LOAN,34477.80,CNY,PENDING,2024-02-28,2026-02-08
ACC00000806,CUST000244,CREDIT,19059.03,EUR,ACTIVE,2025-11-01,2025-12-26
ACC00000807,CUST000185,CREDIT,63825.32,JPY,CLOSED,2027-09-28,2026-01-10
ACC00000808,CUST000017,CHECKING,29592.38,GBP,SUSPENDED,2026-10-01,2026-01-27
ACC00000809,CUST000346,CHECKING,98475.47,AUD,PENDING,2026-02-04,2026-02-04
ACC00000810,CUST000179,CHECKING,514.84,JPY,SUSPENDED,2024-06-30,2026-01-18
ACC00000811,CUST000191,SAVINGS,27655.08,CAD,SUSPENDED,2025-11-20,2026-02-19
ACC00000812,CUST000700,CHECKING,78702.12,EUR,SUSPENDED,2026-01-23,2025-12-27
ACC00000813,CUST000379,INVESTMENT,1203.06,CNY,PENDING,2024-11-25,2025-12-25
ACC00000814,CUST000819,CREDIT,58055.07,AUD,CLOSED,2024-01-30,2026-01-29
ACC00000815,CUST000499,CHECKING,89762.80,AUD,ACTIVE,2025-11-15,2026-01-08
ACC00000816,CUST000838,INVESTMENT,58311.10,GBP,PENDING,2024-10-05,2026-02-04
ACC00000817,CUST000913,CHECKING,18091.44,GBP,PENDING,2027-05-01,2026-01-20
ACC00000818,CUST000948,CHECKING,59382.00,CNY,CLOSED,2025-03-05,2026-01-02
ACC00000819,CUST000712,CREDIT,32660.70,GBP,ACTIVE,2027-02-01,2025-12-28
ACC00000820,CUST000674,CHECKING,58006.37,USD,PENDING,2026-03-15,2026-01-26
ACC00000821,CUST000536,CREDIT,43550.89,CNY,ACTIVE,2025-05-22,2025-12-31
ACC00000822,CUST000282,LOAN,65109.66,GBP,CLOSED,2027-11-10,2026-01-29
ACC00000823,CUST000525,CHECKING,90594.40,GBP,PENDING,2027-11-01,2026-01-29
ACC00000824,CUST000776,INVESTMENT,78665.94,USD,SUSPENDED,2026-11-26,2026-01-07
ACC00000825,CUST000990,INVESTMENT,49444.70,CHF,SUSPENDED,2026-04-25,2026-01-31
ACC00000826,CUST000065,CHECKING,56186.10,CAD,PENDING,2025-03-25,2026-01-07
ACC00000827,CUST000513,CREDIT,93302.29,JPY,PENDING,2025-01-25,2026-01-13
ACC00000828,CUST000207,CREDIT,25460.58,CHF,SUSPENDED,2024-04-13,2026-01-26
ACC00000829,CUST000396,SAVINGS,26577.19,JPY,PENDING,2025-06-13,2026-02-14
ACC00000830,CUST000400,SAVINGS,57545.42,EUR,PENDING,2026-08-06,2026-01-17
ACC00000831,CUST000207,CHECKING,89603.09,JPY,PENDING,2024-06-01,2026-02-10
ACC00000832,CUST000129,SAVINGS,55003.32,AUD,ACTIVE,2026-02-22,2026-02-03
ACC00000833,CUST000662,CREDIT,93911.10,AUD,PENDING,2025-09-21,2026-01-31
ACC00000834,CUST000630,INVESTMENT,4008.05,JPY,ACTIVE,2027-04-12,2026-01-10
ACC00000835,CUST000024,INVESTMENT,51051.47,GBP,ACTIVE,2025-01-17,2025-12-23
ACC00000836,CUST000531,CREDIT,63557.25,CHF,CLOSED,2027-12-18,2026-02-18
ACC00000837,CUST000370,INVESTMENT,8658.49,CNY,PENDING,2026-09-30,2026-01-19
ACC00000838,CUST000428,LOAN,98189.51,EUR,SUSPENDED,2025-06-13,2026-01-13
ACC00000839,CUST000152,LOAN,93772.75,USD,SUSPENDED,2026-02-01,2025-12-28
ACC00000840,CUST000357,CREDIT,83270.24,AUD,SUSPENDED,2025-07-13,2026-02-20
ACC00000841,CUST000729,CHECKING,59646.69,CNY,ACTIVE,2027-09-11,2026-01-17
ACC00000842,CUST000188,CREDIT,55991.86,GBP,ACTIVE,2025-06-03,2026-02-14
ACC00000843,CUST000794,INVESTMENT,90832.07,CNY,CLOSED,2026-11-18,2026-01-03
ACC00000844,CUST000862,LOAN,60406.87,AUD,ACTIVE,2025-05-29,2026-02-09
ACC00000845,CUST000933,INVESTMENT,29785.48,JPY,ACTIVE,2024-06-30,2026-01-10
ACC00000846,CUST000322,CREDIT,46674.82,USD,CLOSED,2026-09-25,2026-01-10
ACC00000847,CUST000067,CREDIT,70426.20,JPY,SUSPENDED,2025-10-09,2025-12-31
ACC00000848,CUST000385,SAVINGS,64110.88,JPY,SUSPENDED,2025-05-26,2026-01-10
ACC00000849,CUST000742,CREDIT,9484.18,CNY,ACTIVE,2026-03-10,2026-01-25
ACC00000850,CUST000519,CREDIT,52462.08,CNY,SUSPENDED,2027-11-19,2026-02-13
ACC00000851,CUST000320,CHECKING,71646.69,CAD,SUSPENDED,2025-05-22,2025-12-28
ACC00000852,CUST000420,CREDIT,99985.09,CAD,CLOSED,2027-08-15,2026-02-04
ACC00000853,CUST000378,LOAN,93405.68,CAD,PENDING,2026-04-20,2025-12-31
ACC00000854,CUST000681,CHECKING,45606.15,CHF,SUSPENDED,2025-11-20,2026-02-12
ACC00000855,CUST000568,CREDIT,41863.94,AUD,ACTIVE,2025-01-10,2026-02-09
ACC00000856,CUST000736,LOAN,13170.09,CNY,ACTIVE,2024-08-24,2025-12-23
