account_id,customer_id,account_type,balance,currency,status,opened_date,last_transaction_date
ACC00000574,CUST000694,INVESTMENT,48493.66,JPY,SUSPENDED,2024-01-23,2026-02-07
ACC00000575,CUST000672,CHECKING,24298.44,JPY,PENDING,2025-12-23,2026-02-05
ACC00000576,CUST000523,CHECKING,11093.91,JPY,ACTIVE,2025-02-22,2026-02-17
ACC00000577,CUST000397,CREDIT,15142.06,CNY,CLOSED,2027-10-26,2026-01-02
ACC00000578,CUST000378,SAVINGS,66793.24,CNY,PENDING,2024-09-09,2026-01-18
ACC00000579,CUST000732,INVESTMENT,37994.15,CHF,PENDING,2027-10-03,2026-02-15
ACC00000580,CUST000496,LOAN,80298.04,AUD,CLOSED,2026-09-19,2026-02-18
ACC00000581,CUST000637,SAVINGS,31301.04,USD,ACTIVE,2027-09-12,2026-02-14
ACC00000582,CUST000065,LOAN,44006.10,CAD,CLOSED,2025-02-14,2026-01-21
ACC00000583,CUST000666,INVESTMENT,64514.36,USD,CLOSED,2025-11-08,2026-01-10
ACC00000584,CUST000758,CHECKING,33905.53,CAD,PENDING,2025-11-07,2026-01-30
ACC00000585,CUST000593,CHECKING,12988.83,EUR,ACTIVE,2026-02-07,2025-12-26
ACC00000586,CUST000360,CHECKING,27383.92,CAD,ACTIVE,2027-10-14,2026-01-27
ACC00000587,CUST000949,INVESTMENT,7407.35,CNY,ACTIVE,2027-01-12,2026-02-19
ACC00000588,CUST000437,CHECKING,8735.46,CNY,PENDING,2024-05-28,2026-01-02
ACC00000589,CUST000029,INVESTMENT,61679.83,GBP,CLOSED,2024-02-28,2026-01-13
ACC00000590,CUST000439,LOAN,56474.84,JPY,CLOSED,2027-09-25,2026-01-22
ACC00000591,CUST000693,SAVINGS,88003.16,AUD,SUSPENDED,2026-10-31,2026-01-21
ACC00000592,CUST000246,INVESTMENT,25019.41,CHF,SUSPENDED,2024-09-01,2026-01-29
ACC00000593,CUST000565,SAVINGS,63998.56,JPY,SUSPENDED,2026-09-28,2026-02-20
ACC00000594,CUST000781,SAVINGS,30093.71,GBP,PENDING,2027-06-27,2026-02-17
ACC00000595,CUST000822,CREDIT,31045.68,JPY,SUSPENDED,2027-07-11,2026-01-11
ACC00000596,CUST952183,CHECKING,18977.21,JPY,SUSPENDED,2027-12-24,2025-12-27
ACC00000597,CUST000569,LOAN,12280.88,EUR,PENDING,2027-08-18,2026-02-11
ACC00000598,CUST000658,SAVINGS,6406.02,CAD,ACTIVE,2025-08-28,2026-02-15
ACC00000599,CUST959374,SAVINGS,97662.93,AUD,ACTIVE,2026-12-02,2026-01-27
ACC00000600,CUST000698,INVESTMENT,40151.28,CNY,CLOSED,2026-10-19,2026-02-11
ACC00000601,CUST000070,LOAN,69754.67,GBP,ACTIVE,2027-05-21,2025-12-29
ACC00000602,CUST000109,LOAN,92496.82,CNY,CLOSED,2024-05-03,2026-01-02
ACC00000603,CUST000740,CHECKING,23310.30,USD,ACTIVE,2026-04-14,2026-01-23
ACC00000604,CUST000727,CREDIT,83842.40,EUR,ACTIVE,2027-05-03,2026-01-17
ACC00000605,CUST000995,CHECKING,37567.21,JPY,SUSPENDED,2026-01-15,2026-01-08
ACC00000606,CUST000805,LOAN,77914.08,USD,SUSPENDED,2026-01-06,2026-02-02
ACC00000607,CUST000289,SAVINGS,6479.25,GBP,CLOSED,2025-07-05,2026-01-13
ACC00000608,CUST000485,CHECKING,98424.39,CAD,PENDING,2025-10-24,2026-01-11
ACC00000609,CUST000464,CREDIT,3910.09,JPY,ACTIVE,2025-08-19,2026-02-17
ACC00000610,CUST000324,CREDIT,86049.57,GBP,CLOSED,2025-04-28,2026-02-18
ACC00000611,CUST000622,LOAN,446.62,GBP,SUSPENDED,2024-06-23,2026-01-15
ACC00000612,CUST000552,CREDIT,68978.41,USD,SUSPENDED,2024-03-27,2026-02-09
ACC00000613,CUST000477,CHECKING,66452.75,CNY,ACTIVE,2024-02-09,2026-01-22
ACC00000614,CUST962076,LOAN,20571.16,GBP,PENDING,2027-12-08,2026-01-01
ACC00000615,CUST000698,INVESTMENT,27066.40,CHF,PENDING,2027-12-15,2025-12-28
ACC00000616,CUST000904,CREDIT,49857.96,CHF,ACTIVE,2025-07-24,2025-12-24
ACC00000617,CUST000362,INVESTMENT,47330.78,CAD,CLOSED,2027-05-04,2025-12-31
ACC00000618,CUST000648,CREDIT,94035.33,EUR,CLOSED,2026-07-03,2025-12-23
ACC00000619,CUST000889,LOAN,43595.03,CAD,CLOSED,2025-06-13,2026-01-15
ACC00000620,CUST000356,CREDIT,37438.12,JPY,SUSPENDED,2027-01-17,2026-01-09
ACC00000621,CUST000823,SAVINGS,83483.50,GBP,ACTIVE,2026-02-25,2026-02-12
ACC00000622,CUST000542,SAVINGS,3258.31,GBP,PENDING,2026-01-10,2026-02-12
ACC00000623,CUST000714,SAVINGS,91591.30,EUR,CLOSED,2027-10-29,2026-02-16
ACC00000624,CUST000388,CREDIT,89709.08,AUD,CLOSED,2026-04-08,2026-01-24
ACC00000625,CUST000716,LOAN,27335.52,CHF,PENDING,2026-12-14,2026-02-11
ACC00000626,CUST000084,LOAN,59275.46,CHF,CLOSED,2024-06-26,2026-02-18
ACC00000627,CUST000717,LOAN,99424.45,JPY,ACTIVE,2026-02-02,2026-02-10
ACC00000628,CUST000114,SAVINGS,72736.18,AUD,CLOSED,2027-08-22,2026-02-20
ACC00000629,CUST000847,LOAN,31044.21,EUR,PENDING,2026-11-16,2026-02-06
ACC00000630,CUST000706,CHECKING,76457.34,JPY,CLOSED,2026-04-27,2026-01-14
ACC00000631,CUST924602,CHECKING,70258.77,USD,PENDING,2025-06-11,2026-01-19
ACC00000632,CUST987945,CHECKING,95631.24,USD,SUSPENDED,2024-03-01,2026-01-20
ACC00000633,CUST000065,SAVINGS,72072.48,EUR,PENDING,2026-04-29,2026-01-03
ACC00000634,CUST000751,LOAN,3961.11,CHF,PENDING,2025-09-05,2025-12-29
ACC00000635,CUST000405,LOAN,81382.09,CNY,SUSPENDED,2026-03-14,2026-02-12
ACC00000636,CUST000306,LOAN,86855.05,CAD,ACTIVE,2025-12-01,2026-02-07
ACC00000637,CUST000890,CHECKING,72096.15,CNY,PENDING,2024-11-09,2026-01-15
ACC00000638,CUST000461,CREDIT,63160.87,AUD,SUSPENDED,2026-11-22,2026-02-08
ACC00000639,CUST000258,CREDIT,58169.56,CNY,PENDING,2025-04-22,2026-01-19
ACC00000640,CUST000183,CHECKING,99133.92,EUR,PENDING,2025-08-24,2026-01-09
ACC00000641,CUST000948,CREDIT,1552.49,AUD,PENDING,2025-04-20,2026-01-14
,CUST000891,CREDIT,98651.18,GBP,PENDING,2027-09-02,2025-12-25
ACC00000643,CUST000547,CHECKING,60753.55,USD,ACTIVE,2025-09-23,2025-12-29
ACC00000644,CUST000837,CHECKING,82213.38,CHF,PENDING,2025-06-07,2026-02-21
ACC00000645,CUST000417,CHECKING,43559.21,GBP,ACTIVE,2025-07-16,2025-12-30
ACC00000646,CUST000761,CHECKING,20670.34,CHF,ACTIVE,2025-07-29,2026-01-29
ACC00000647,CUST000443,SAVINGS,81811.52,CNY,ACTIVE,2024-02-09,2026-02-18
ACC00000648,CUST000501,LOAN,6990.25,CAD,CLOSED,2024-10-09,2026-02-19
ACC00000649,CUST000952,INVESTMENT,75979.77,USD,SUSPENDED,2025-05-29,2026-01-27
ACC00000650,CUST000266,CREDIT,30005.64,JPY,ACTIVE,2025-01-15,2026-01-18
ACC00000651,CUST000340,SAVINGS,7335.47,CHF,CLOSED,2025-10-07,2025-12-27
ACC00000652,CUST000182,LOAN,95575.48,CNY,CLOSED,2025-07-30,2026-01-31
ACC00000653,CUST000206,SAVINGS,83614.92,GBP,PENDING,2027-06-29,2026-02-21
ACC00000654,CUST000689,SAVINGS,64254.76,CNY,SUSPENDED,2025-04-05,2026-02-12
ACC00000655,CUST000299,LOAN,27906.95,JPY,PENDING,2025-05-22,2026-02-08
ACC00000656,CUST000144,INVESTMENT,4658.99,JPY,CLOSED,2026-02-17,2025-12-26
ACC00000657,CUST000352,SAVINGS,21725.30,CAD,PENDING,2026-09-30,2026-02-10
ACC00000658,CUST000977,SAVINGS,82355.55,CNY,SUSPENDED,2025-03-27,2026-02-10
ACC00000659,CUST000024,CREDIT,65198.05,USD,CLOSED,2028-01-08,2025-12-29
ACC00000660,CUST000174,INVESTMENT,96606.57,CNY,CLOSED,2026-06-11,2026-01-05
ACC00000661,CUST000829,CREDIT,513.14,GBP,SUSPENDED,2026-03-26,2026-01-04
ACC00000662,CUST000282,CREDIT,90079.11,JPY,ACTIVE,2027-05-17,2026-02-08
ACC00000663,CUST000349,CREDIT,65644.04,GBP,PENDING,2025-10-17,2026-02-14
ACC00000664,CUST000780,INVESTMENT,77839.62,GBP,PENDING,2024-01-29,2026-02-19
ACC00000665,CUST000346,CREDIT,97058.49,JPY,SUSPENDED,2026-05-30,2026-01-18
ACC00000666,CUST000600,CHECKING,96381.24,CNY,SUSPENDED,2026-09-05,2026-02-03
ACC00000667,CUST000910,INVESTMENT,3175.20,GBP,SUSPENDED,2025-07-23,2026-01-09
ACC00000668,CUST000263,LOAN,72177.65,JPY,PENDING,2027-06-14,2026-01-27
ACC00000669,CUST000499,CHECKING,91177.21,CHF,CLOSED,2025-02-10,2026-01-29
ACC00000670,CUST000227,INVESTMENT,49185.73,GBP,CLOSED,2027-08-08,2026-01-14
ACC00000671,CUST000500,INVESTMENT,70030.86,USD,SUSPENDED,2027-06-03,2026-01-22
ACC00000672,CUST000450,CREDIT,94956.99,EUR,CLOSED,2024-06-23,2026-02-18
ACC00000673,CUST000474,INVESTMENT,49566.40,USD,ACTIVE,2026-09-12,2026-01-13
ACC00000674,CUST000249,CREDIT,24774.56,CNY,SUSPENDED,2025-03-03,2026-01-25
ACC00000675,CUST000764,INVESTMENT,33076.41,JPY,SUSPENDED,2024-11-15,2025-12-24
ACC00000676,CUST000131,SAVINGS,62342.78,CHF,CLOSED,2026-04-24,2026-01-12
ACC00000677,CUST000740,CREDIT,25388.55,CAD,CLOSED,2025-10-08,2025-12-25
ACC00000678,CUST000380,LOAN,86557.96,GBP,CLOSED,2027-09-16,2026-01-21
ACC00000679,CUST000887,INVESTMENT,64981.96,AUD,ACTIVE,2027-03-31,2026-02-01
ACC00000680,CUST000833,CHECKING,27450.21,USD,SUSPENDED,2025-12-12,2025-12-25
ACC00000681,CUST000234,CREDIT,68511.02,CHF,SUSPENDED,2024-04-13,2025-12-30
ACC00000682,CUST000493,SAVINGS,6792.04,CNY,ACTIVE,2027-11-06,2026-01-17
ACC00000683,CUST000032,INVESTMENT,91275.77,CNY,ACTIVE,2025-12-18,2025-12-29
ACC00000684,CUST000864,INVESTMENT,18799.85,CAD,ACTIVE,2024-05-13,2026-02-04
ACC00000685,CUST000129,CREDIT,90671.24,JPY,PENDING,2027-01-02,2026-01-31
ACC00000686,CUST000310,INVESTMENT,6307.46,CAD,PENDING,2024-06-19,2026-02-15
ACC00000687,CUST000210,CREDIT,2635.05,GBP,SUSPENDED,2027-07-01,2026-02-14
ACC00000688,CUST000089,CREDIT,10178.47,EUR,CLOSED,2024-04-19,2026-01-20
ACC00000689,CUST000274,SAVINGS,6802.05,CNY,PENDING,2027-11-02,2025-12-27
ACC00000690,CUST000299,INVESTMENT,2400.83,EUR,PENDING,2027-01-26,2026-01-31
ACC00000691,CUST000474,SAVINGS,12484.09,USD,PENDING,2026-07-20,2026-01-23
ACC00000692,CUST000132,CHECKING,72452.08,GBP,ACTIVE,2026-06-23,2026-02-14
ACC00000693,CUST000318,CREDIT,91027.38,JPY,ACTIVE,2027-11-28,2026-02-19
ACC00000694,CUST000783,CHECKING,13777.61,GBP,PENDING,2026-01-27,2026-02-10
ACC00000695,CUST000507,CHECKING,4064.44,CNY,ACTIVE,2027-05-24,2026-02-16
ACC00000696,CUST000865,LOAN,89120.11,AUD,ACTIVE,2027-11-12,2026-02-02
ACC00000697,CUST000282,CREDIT,39544.94,CNY,PENDING,2025-08-18,2025-12-26
ACC00000698,CUST000611,INVESTMENT,4072.90,AUD,SUSPENDED,2025-02-24,2026-01-21
ACC00000699,CUST904287,CHECKING,47891.80,USD,CLOSED,2025-05-09,2026-01-12
ACC00000700,CUST000349,CREDIT,88971.30,USD,CLOSED,2026-12-11,2026-02-19
ACC00000701,CUST910086,CREDIT,44370.87,CNY,PENDING,2025-02-15,2025-12-31
ACC00000702,CUST000033,CREDIT,77437.92,CNY,PENDING,2027-12-25,2026-01-12
ACC00000703,CUST000976,SAVINGS,15449.19,USD,CLOSED,2024-05-24,2026-02-11
ACC00000704,CUST000811,INVESTMENT,20358.01,USD,SUSPENDED,2025-08-08,2026-02-19
ACC00000705,CUST000735,CREDIT,42913.04,CAD,CLOSED,2026-12-30,2026-01-30
ACC00000706,CUST000853,SAVINGS,45090.46,GBP,SUSPENDED,2026-10-09,2025-12-31
ACC00000707,CUST000688,CREDIT,4899.30,JPY,PENDING,2027-11-23,2025-12-23
ACC00000708,CUST000918,CREDIT,87108.42,JPY,ACTIVE,2025-01-21,2026-01-23
ACC00000709,CUST000684,CHECKING,91605.04,AUD,SUSPENDED,2024-09-21,2026-02-16
ACC00000710,CUST000203,SAVINGS,38596.35,CAD,PENDING,2024-08-26,2026-01-14
ACC00000711,CUST000888,LOAN,26116.00,USD,PENDING,2024-11-10,2026-01-01
ACC00000712,CUST000624,LOAN,61046.51,CHF,ACTIVE,2027-04-07,2025-12-30
ACC00000713,CUST000422,LOAN,68461.96,AUD,PENDING,2027-02-12,2025-12-30
ACC00000714,CUST000784,LOAN,37889.15,CHF,PENDING,2026-07-18,2026-02-19
ACC00000715,CUST000728,LOAN,67490.56,USD,PENDING,2024-07-02,2026-01-01
ACC00000716,CUST000684,CREDIT,16237.59,CAD,CLOSED,2026-07-15,2026-01-04
ACC00000717,CUST000545,LOAN,72885.16,AUD,ACTIVE,2027-04-12,2026-01-06
,CUST000849,CREDIT,94468.07,EUR,PENDING,2024-04-03,2026-01-13
ACC00000719,CUST000859,SAVINGS,62481.45,USD,SUSPENDED,2027-07-04,2026-01-20
ACC00000720,CUST000561,CREDIT,13425.50,USD,ACTIVE,2026-04-21,2026-01-25
ACC00000721,CUST000360,INVESTMENT,74984.15,JPY,ACTIVE,2024-04-04,2026-01-10
ACC00000722,CUST000164,SAVINGS,26021.45,CNY,PENDING,2026-05-19,2025-12-23
ACC00000723,CUST000059,INVESTMENT,57127.27,CAD,ACTIVE,2026-08-04,2026-02-13
ACC00000724,CUST000483,CREDIT,37944.78,CAD,CLOSED,2027-10-05,2026-02-04
ACC00000725,CUST000054,CHECKING,31427.66,JPY,SUSPENDED,2026-10-31,2026-02-02
ACC00000726,CUST000973,INVESTMENT,70723.25,CAD,CLOSED,2027-06-06,2026-01-05
ACC00000727,CUST000191,LOAN,27225.05,GBP,CLOSED,2026-01-15,2025-12-23
ACC00000728,CUST000056,LOAN,55678.91,CNY,ACTIVE,2024-07-30,2026-01-17
ACC00000729,CUST000713,LOAN,62623.26,USD,ACTIVE,2026-03-16,2025-12-23
ACC00000730,CUST000171,CREDIT,23210.92,GBP,CLOSED,2027-07-04,2026-02-20
ACC00000731,CUST000326,LOAN,38869.70,JPY,ACTIVE,2026-03-13,2026-02-09
ACC00000732,CUST909870,CREDIT,21389.64,AUD,CLOSED,2024-05-27,2026-01-20
ACC00000733,CUST000049,CREDIT,24149.55,GBP,SUSPENDED,2026-05-26,2026-02-04
ACC00000734,CUST000553,LOAN,438.74,CNY,PENDING,2025-06-24,2026-01-12
ACC00000735,CUST000287,SAVINGS,34383.20,JPY,ACTIVE,2026-01-05,2025-12-31
ACC00000736,CUST000557,LOAN,18400.71,AUD,SUSPENDED,2026-09-01,2026-01-27
ACC00000737,CUST964371,LOAN,35288.92,USD,SUSPENDED,2026-12-04,2026-02-17
ACC00000738,CUST000205,CHECKING,65977.90,EUR,SUSPENDED,2027-07-11,2026-01-02
ACC00000739,CUST000212,CREDIT,13019.81,EUR,CLOSED,2024-09-06,2026-02-01
ACC00000740,CUST000762,CREDIT,90766.27,GBP,CLOSED,2024-07-22,2025-12-26
ACC00000741,CUST000990,CREDIT,98937.09,JPY,ACTIVE,2024-06-15,2026-01-23
ACC00000742,CUST000829,CHECKING,89734.25,CHF,SUSPENDED,2026-11-14,2025-12-27
ACC00000743,CUST000238,INVESTMENT,84792.59,USD,ACTIVE,2024-02-14,2025-12-28
ACC00000744,CUST000010,SAVINGS,66238.58,GBP,CLOSED,2026-10-17,2026-02-13
ACC00000745,CUST000903,INVESTMENT,96881.82,CAD,SUSPENDED,2025-09-27,2026-01-19
ACC00000746,CUST000087,CREDIT,16743.24,USD,ACTIVE,2024-10-11,2025-12-29
ACC00000747,CUST000002,CREDIT,81763.30,CHF,SUSPENDED,2024-02-18,2026-01-25
ACC00000748,CUST000423,CREDIT,38456.41,CHF,PENDING,2027-06-18,2025-12-28
ACC00000749,CUST000060,CHECKING,4107.75,USD,CLOSED,2027-11-12,2026-01-02
ACC00000750,CUST000238,SAVINGS,52168.07,CNY,CLOSED,2026-09-15,2026-02-11
ACC00000751,CUST000782,LOAN,53907.01,CNY,PENDING,2027-04-30,2026-02-08
ACC00000752,CUST000101,INVESTMENT,33747.37,CAD,PENDING,2025-04-08,2026-02-15
ACC00000753,CUST000796,CREDIT,59943.35,GBP,ACTIVE,2026-10-19,2026-02-14
ACC00000754,CUST000735,CREDIT,21559.47,JPY,ACTIVE,2027-12-10,2026-02-13
ACC00000755,CUST000909,INVESTMENT,10708.23,CHF,ACTIVE,2026-07-22,2025-12-30
ACC00000756,CUST000854,CREDIT,47079.72,AUD,PENDING,2025-07-24,2026-01-13
ACC00000757,CUST000573,LOAN,18487.70,AUD,PENDING,2028-01-07,2025-12-26
ACC00000758,CUST000548,CHECKING,23531.01,JPY,SUSPENDED,2026-08-20,2026-01-21
ACC00000759,CUST000827,CREDIT,60971.13,GBP,CLOSED,2027-03-08,2026-01-16
ACC00000760,CUST000364,INVESTMENT,16629.08,CHF,SUSPENDED,2025-05-24,2026-02-09
ACC00000761,CUST000252,SAVINGS,210.03,CAD,SUSPENDED,2026-11-28,2026-02-19
ACC00000762,CUST000448,LOAN,31838.64,CNY,PENDING,2024-03-10,2026-02-11
ACC00000763,CUST000160,LOAN,51909.49,CHF,PENDING,2026-03-21,2026-01-21
ACC00000764,CUST000780,CREDIT,1932.41,CHF,PENDING,2025-11-03,2026-01-19
ACC00000765,CUST000436,INVESTMENT,82898.43,JPY,CLOSED,2026-06-04,2026-01-02
ACC00000766,CUST000560,LOAN,39587.39,USD,ACTIVE,2027-05-23,2026-02-10
ACC00000767,CUST000090,LOAN,38620.90,USD,CLOSED,2024-10-15,2026-01-31
ACC00000768,CUST000813,INVESTMENT,5791.87,CNY,SUSPENDED,2027-03-09,2026-01-15
ACC00000769,CUST000305,INVESTMENT,10767.53,CNY,CLOSED,2026-09-12,2026-01-23
ACC00000770,CUST000891,CREDIT,92187.40,CAD,CLOSED,2024-12-04,2026-01-13
ACC00000771,CUST000456,SAVINGS,41249.78,CAD,SUSPENDED,2024-02-10,2026-01-25
ACC00000772,CUST000532,CREDIT,76778.00,AUD,PENDING,2026-01-28,2026-01-24
ACC00000773,CUST000725,INVESTMENT,14962.40,CHF,PENDING,2027-02-03,2026-02-16
ACC00000774,CUST000897,INVESTMENT,93679.56,CHF,PENDING,2024-09-17,2025-12-26
ACC00000775,CUST000623,SAVINGS,62544.31,AUD,SUSPENDED,2027-10-19,2025-12-23
ACC00000776,CUST000679,INVESTMENT,34512.35,AUD,ACTIVE,2026-02-25,2025-12-23
ACC00000777,CUST000682,SAVINGS,23411.24,USD,PENDING,2025-01-06,2026-01-30
ACC00000778,CUST000657,SAVINGS,28466.73,CNY,ACTIVE,2024-06-08,2026-01-23
ACC00000779,CUST000918,LOAN,62194.97,GBP,PENDING,2027-11-05,2026-02-21
ACC00000780,CUST000830,LOAN,82763.86,AUD,PENDING,2026-08-22,2026-01-15
ACC00000781,CUST000406,CHECKING,79281.70,AUD,ACTIVE,2024-11-08,2026-01-29
ACC00000782,CUST000600,SAVINGS,19470.07,CAD,PENDING,2026-09-04,2026-01-25
ACC00000783,CUST000033,LOAN,13497.55,CNY,ACTIVE,2024-02-06,2026-02-18
ACC00000784,CUST905404,LOAN,2910.20,CNY,SUSPENDED,2026-10-10,2026-02-12
ACC00000785,CUST000241,INVESTMENT,33968.48,GBP,SUSPENDED,2026-10-27,2025-12-29
ACC00000786,CUST000239,SAVINGS,51562.57,AUD,SUSPENDED,2027-10-21,2025-12-25
ACC00000787,CUST000031,SAVINGS,90800.18,CNY,ACTIVE,2025-11-02,2025-12-24
ACC00000788,CUST000952,SAVINGS,97008.84,USD,ACTIVE,2024-02-11,2025-12-27
ACC00000789,CUST000839,SAVINGS,3056.95,EUR,ACTIVE,2024-11-10,2026-01-08
ACC00000790,CUST000412,LOAN,19489.61,GBP,SUSPENDED,2025-08-30,2026-01-09
ACC00000791,CUST000714,CREDIT,56141.83,EUR,CLOSED,2025-10-22,2026-02-14
ACC00000792,CUST000525,SAVINGS,93280.46,CAD,SUSPENDED,2024-08-18,2026-02-03
ACC00000793,CUST000261,INVESTMENT,89209.86,CAD,CLOSED,2027-08-02,2026-01-04
ACC00000794,CUST000457,LOAN,8481.18,EUR,ACTIVE,2024-04-01,2025-12-31
ACC00000795,CUST000571,LOAN,23841.82,EUR,SUSPENDED,2025-06-11,2026-01-20
ACC00000796,CUST000304,LOAN,65102.34,CHF,CLOSED,2027-11-06,2025-12-30
ACC00000797,CUST000222,CHECKING,40116.14,CHF,ACTIVE,2026-11-08,2026-01-28
ACC00000798,CUST000340,SAVINGS,10370.09,CHF,ACTIVE,2027-01-13,2026-01-27
ACC00000799,CUST000917,CHECKING,46472.54,AUD,CLOSED,2027-10-04,2025-12-30
ACC00000800,CUST000567,LOAN,22058.79,CHF,SUSPENDED,2027-03-15,2026-02-01
ACC00000801,CUST000590,LOAN,77041.47,CHF,PENDING,2026-02-03,2025-12-27
ACC00000802,CUST000273,CREDIT,60824.30,USD,ACTIVE,2025-03-22,2026-01-19
ACC00000803,CUST000381,CHECKING,53997.88,CHF,ACTIVE,2024-05-20,2026-01-04
ACC00000804,CUST000150,INVESTMENT,96899.77,AUD,SUSPENDED,2024-10-04,2025-12-28
ACC00000805,CUST000173,CREDIT,21572.35,AUD,PENDING,2027-10-17,2025-12-30
ACC00000806,CUST000267,CHECKING,44110.31,JPY,SUSPENDED,2024-04-18,2026-02-05
ACC00000807,CUST000764,INVESTMENT,5364.90,USD,PENDING,2024-09-20,2025-12-28
ACC00000808,CUST000046,CHECKING,83715.26,CHF,CLOSED,2027-03-23,2026-02-19
ACC00000809,CUST000772,INVESTMENT,65539.07,EUR,PENDING,2026-10-30,2026-01-11
ACC00000810,CUST000218,CREDIT,61670.18,USD,PENDING,2027-05-08,2026-01-25
ACC00000811,CUST000375,INVESTMENT,17635.99,GBP,PENDING,2025-03-13,2026-01-22
ACC00000812,CUST000315,INVESTMENT,92701.19,AUD,ACTIVE,2024-06-12,2025-12-24
ACC00000813,CUST000349,INVESTMENT,98794.17,GBP,CLOSED,2027-08-05,2026-01-09
ACC00000814,CUST000291,INVESTMENT,18894.63,AUD,ACTIVE,2026-01-13,2026-01-04
ACC00000815,CUST000923,CREDIT,25064.66,EUR,SUSPENDED,2024-08-30,2026-01-25
ACC00000816,CUST000562,INVESTMENT,40034.85,JPY,CLOSED,2027-01-21,2026-01-13
ACC00000817,CUST000880,INVESTMENT,72886.73,AUD,CLOSED,2027-06-18,2026-01-11
ACC00000818,CUST000487,SAVINGS,47894.84,CAD,PENDING,2026-03-18,2026-02-06
ACC00000819,CUST000365,CHECKING,73661.16,EUR,PENDING,2025-05-08,2026-01-19
ACC00000820,CUST000611,CHECKING,9853.63,CNY,ACTIVE,2024-06-09,2026-01-25
ACC00000821,CUST000498,CREDIT,24256.22,JPY,ACTIVE,2026-06-14,2026-02-09
ACC00000822,CUST000628,CREDIT,94199.70,JPY,SUSPENDED,2025-08-28,2026-02-09
ACC00000823,CUST000082,CHECKING,13301.47,CNY,ACTIVE,2027-02-12,2026-01-22
ACC00000824,CUST000262,CHECKING,4031.78,CHF,ACTIVE,2026-01-28,2026-02-05
ACC00000825,CUST000442,CHECKING,47514.80,USD,PENDING,2025-05-01,2025-12-30
ACC00000826,CUST945896,INVESTMENT,53345.69,USD,SUSPENDED,2027-12-16,2026-02-07
ACC00000827,CUST000153,INVESTMENT,28805.34,USD,CLOSED,2027-03-09,2025-12-27
ACC00000828,CUST000462,LOAN,34925.99,CAD,ACTIVE,2026-06-26,2026-01-08
ACC00000829,CUST000440,INVESTMENT,89039.44,EUR,CLOSED,2027-03-09,2026-02-18
ACC00000830,CUST000487,CHECKING,5115.36,CNY,CLOSED,2026-01-09,2026-02-16
ACC00000831,CUST917340,CREDIT,79841.83,CNY,ACTIVE,2025-09-26,2026-01-23
ACC00000832,CUST000523,CHECKING,91352.00,AUD,ACTIVE,2025-04-03,2025-12-24
ACC00000833,CUST000860,INVESTMENT,91311.51,GBP,ACTIVE,2026-12-19,2026-02-10
ACC00000834,CUST000332,SAVINGS,81369.00,AUD,SUSPENDED,2024-06-18,2026-02-14
ACC00000835,CUST000212,SAVINGS,73580.90,USD,SUSPENDED,2027-09-20,2026-01-11
ACC00000836,CUST000737,CHECKING,24776.50,EUR,CLOSED,2027-07-29,2026-01-17
ACC00000837,CUST000809,CHECKING,4734.74,GBP,CLOSED,2026-11-20,2026-01-17
ACC00000838,CUST000968,CHECKING,1131.62,EUR,SUSPENDED,2025-10-01,2026-01-27
ACC00000839,CUST000751,CREDIT,35142.28,AUD,CLOSED,2025-08-20,2026-01-02
ACC00000840,,INVESTMENT,46889.18,GBP,SUSPENDED,2027-02-21,2026-02-18
ACC00000841,CUST000393,LOAN,70226.78,GBP,PENDING,2026-01-17,2025-12-30
ACC00000842,CUST000806,CHECKING,51491.15,GBP,CLOSED,2025-02-19,2026-01-15
ACC00000843,CUST000369,CREDIT,47961.58,CNY,PENDING,2026-09-05,2026-01-10
ACC00000844,CUST000701,INVESTMENT,83876.76,CAD,CLOSED,2026-07-06,2026-02-20
ACC00000845,CUST000802,LOAN,23578.73,CNY,CLOSED,2024-11-08,2026-02-18
ACC00000846,CUST000739,LOAN,4147.34,JPY,ACTIVE,2024-08-31,2026-01-18
ACC00000847,CUST000731,CHECKING,5398.35,CHF,ACTIVE,2026-11-28,2026-01-21
ACC00000848,CUST000929,CREDIT,27905.84,AUD,CLOSED,2025-01-25,2026-02-21
ACC00000849,CUST000109,CHECKING,87465.36,GBP,CLOSED,2025-01-18,2025-12-28
ACC00000850,CUST000994,LOAN,71115.05,CAD,PENDING,2026-07-12,2026-02-19
,CUST000091,CHECKING,14231.25,USD,SUSPENDED,2025-04-20,2026-01-05
ACC00000852,CUST000588,SAVINGS,6031.85,JPY,SUSPENDED,2026-03-13,2026-01-11
ACC00000853,CUST000438,LOAN,99569.68,CNY,ACTIVE,2025-08-24,2025-12-31
ACC00000854,CUST000022,SAVINGS,67163.08,EUR,PENDING,2025-06-18,2026-01-05
ACC00000855,CUST000793,CREDIT,50787.57,USD,SUSPENDED,2027-04-22,2025-12-25
ACC00000856,CUST916587,INVESTMENT,81958.53,CHF,ACTIVE,2024-03-22,2026-02-14
ACC00000857,CUST958571,INVESTMENT,11782.15,GBP,PENDING,2024-11-29,2026-02-18
ACC00000858,CUST000746,CREDIT,28399.34,AUD,PENDING,2025-07-20,2026-02-16
ACC00000859,CUST000831,INVESTMENT,51056.27,JPY,PENDING,2026-09-28,2026-01-16
ACC00000860,CUST000278,SAVINGS,43602.54,CNY,SUSPENDED,2024-12-20,2026-01-22
