balance_id,account_id,balance_date,opening_balance,closing_balance,currency
BAL0000026559,ACC00000886,2026-01-14,66385.43,65939.99,AUD
BAL0000026560,ACC00000886,2026-01-13,65939.99,66183.91,AUD
BAL0000026561,ACC00000886,2026-01-12,66183.91,67100.96,AUD
BAL0000026562,ACC00000886,2026-01-11,67100.96,67960.72,AUD
BAL0000026563,ACC00000886,2026-01-10,67960.72,68878.30,AUD
BAL0000026564,ACC00000886,2026-01-09,68878.30,69815.20,AUD
BAL0000026565,ACC00000886,2026-01-08,69815.20,69107.59,AUD
BAL0000026566,ACC00000886,2026-01-07,69107.59,68860.16,AUD
BAL0000026567,ACC00000886,2026-01-06,68860.16,69453.47,AUD
BAL0000026568,ACC00000886,2026-01-05,69453.47,70045.95,AUD
BAL0000026569,ACC00000886,2026-01-04,70045.95,69729.44,AUD
BAL0000026570,ACC00000886,2026-01-03,69729.44,70644.77,AUD
BAL0000026571,ACC00000886,2026-01-02,70644.77,69930.73,AUD
BAL0000026572,ACC00000886,2026-01-01,69930.73,69935.86,AUD
BAL0000026573,ACC00000886,2025-12-31,69935.86,69230.77,AUD
BAL0000026574,ACC00000886,2025-12-30,69230.77,68568.91,AUD
BAL0000026575,ACC00000886,2025-12-29,68568.91,67977.25,AUD
BAL0000026576,ACC00000886,2025-12-28,67977.25,68619.98,AUD
BAL0000026577,ACC00000886,2025-12-27,68619.98,69369.31,AUD
BAL0000026578,ACC00000886,2025-12-26,69369.31,69397.14,AUD
BAL0000026579,ACC00000886,2025-12-25,69397.14,69320.91,AUD
BAL0000026580,ACC00000886,2025-12-24,69320.91,69856.50,AUD
BAL0000026581,ACC00000887,2026-01-22,7119.29,6311.90,JPY
BAL0000026582,ACC00000887,2026-01-21,6311.90,6258.51,JPY
BAL0000026583,ACC00000887,2026-01-20,6258.51,6675.28,JPY
BAL0000026584,ACC00000887,2026-01-19,6675.28,7320.07,JPY
BAL0000026585,ACC00000887,2026-01-18,7320.07,7827.39,JPY
BAL0000026586,ACC00000887,2026-01-17,7827.39,7040.14,JPY
BAL0000026587,ACC00000887,2026-01-16,7040.14,6139.49,JPY
BAL0000026588,ACC00000887,2026-01-15,6139.49,5336.01,JPY
BAL0000026589,ACC00000887,2026-01-14,5336.01,5631.55,JPY
BAL0000026590,ACC00000887,2026-01-13,5631.55,6553.83,JPY
BAL0000026591,ACC00000887,2026-01-12,6553.83,5849.05,JPY
BAL0000026592,ACC00000887,2026-01-11,5849.05,6204.85,JPY
BAL0000026593,ACC00000887,2026-01-10,6204.85,6653.09,JPY
BAL0000026594,ACC00000887,2026-01-09,6653.09,6139.37,JPY
BAL0000026595,ACC00000887,2026-01-08,6139.37,5269.67,JPY
BAL0000026596,ACC00000887,2026-01-07,5269.67,5994.02,JPY
BAL0000026597,ACC00000887,2026-01-06,5994.02,6536.97,JPY
BAL0000026598,ACC00000887,2026-01-05,6536.97,5562.61,JPY
BAL0000026599,ACC00000887,2026-01-04,5562.61,5653.06,JPY
BAL0000026600,ACC00000887,2026-01-03,5653.06,5375.08,JPY
BAL0000026601,ACC00000887,2026-01-02,5375.08,5787.60,JPY
BAL0000026602,ACC00000887,2026-01-01,5787.60,6355.73,JPY
BAL0000026603,ACC00000887,2025-12-31,6355.73,6624.53,JPY
BAL0000026604,ACC00000887,2025-12-30,6624.53,6925.16,JPY
BAL0000026605,ACC00000887,2025-12-29,6925.16,6756.12,JPY
BAL0000026606,ACC00000887,2025-12-28,6756.12,7139.47,JPY
BAL0000026607,ACC00000887,2025-12-27,7139.47,6381.04,JPY
BAL0000026608,ACC00000887,2025-12-26,6381.04,6562.84,JPY
BAL0000026609,ACC00000887,2025-12-25,6562.84,6491.30,JPY
BAL0000026610,ACC00000887,2025-12-24,6491.30,6193.02,JPY
BAL0000026611,ACC00000888,2026-01-22,97796.04,97696.76,CHF
BAL0000026612,ACC00000888,2026-01-21,97696.76,97862.12,CHF
BAL0000026613,ACC00000888,2026-01-20,97862.12,98766.10,CHF
BAL0000026614,ACC00000888,2026-01-19,98766.10,99143.42,CHF
BAL0000026615,ACC00000888,2026-01-18,99143.42,99724.95,CHF
BAL0000026616,ACC00000888,2026-01-17,99724.95,99487.41,CHF
BAL0000026617,ACC00000888,2026-01-16,99487.41,98895.71,CHF
BAL0000026618,ACC00000888,2026-01-15,98895.71,98537.92,CHF
BAL0000026619,ACC00000888,2026-01-14,98537.92,99234.91,CHF
BAL0000026620,ACC00000888,2026-01-13,99234.91,98299.36,CHF
BAL0000026621,ACC00000888,2026-01-12,98299.36,97310.33,CHF
BAL0000026622,ACC00000888,2026-01-11,97310.33,96683.46,CHF
BAL0000026623,ACC00000888,2026-01-10,96683.46,96654.00,CHF
BAL0000026624,ACC00000888,2026-01-09,96654.00,96375.79,CHF
BAL0000026625,ACC00000888,2026-01-08,96375.79,96999.26,CHF
BAL0000026626,ACC00000888,2026-01-07,96999.26,96399.21,CHF
BAL0000026627,ACC00000888,2026-01-06,96399.21,95416.81,CHF
BAL0000026628,ACC00000888,2026-01-05,95416.81,94613.62,CHF
BAL0000026629,ACC00000888,2026-01-04,94613.62,94616.87,CHF
BAL0000026630,ACC00000888,2026-01-03,94616.87,95010.74,CHF
BAL0000026631,ACC00000888,2026-01-02,95010.74,95214.68,CHF
BAL0000026632,ACC00000888,2026-01-01,95214.68,94840.81,CHF
BAL0000026633,ACC00000888,2025-12-31,94840.81,94082.94,CHF
BAL0000026634,ACC00000888,2025-12-30,94082.94,94293.48,CHF
BAL0000026635,ACC00000888,2025-12-29,94293.48,94195.71,CHF
BAL0000026636,ACC00000888,2025-12-28,94195.71,94830.98,CHF
BAL0000026637,ACC00000888,2025-12-27,94830.98,94221.06,CHF
BAL0000026638,ACC00000888,2025-12-26,94221.06,93341.11,CHF
BAL0000026639,ACC00000888,2025-12-25,93341.11,93865.26,CHF
BAL0000026640,ACC00000888,2025-12-24,93865.26,94389.50,CHF
BAL0000026641,ACC00000889,2026-01-22,55972.48,55526.61,AUD
BAL0000026642,ACC00000889,2026-01-21,55526.61,56425.42,AUD
BAL0000026643,ACC00000889,2026-01-20,56425.42,56394.89,AUD
BAL0000026644,ACC00000889,2026-01-19,56394.89,55538.48,AUD
BAL0000026645,ACC00000889,2026-01-18,55538.48,56421.06,AUD
BAL0000026646,ACC00000889,2026-01-17,56421.06,57204.17,AUD
BAL0000026647,ACC00000889,2026-01-16,57204.17,56555.85,AUD
BAL0000026648,ACC00000889,2026-01-15,56555.85,56902.98,AUD
BAL0000026649,ACC00000889,2026-01-14,56902.98,56837.43,AUD
BAL0000026650,ACC00000889,2026-01-13,56837.43,56954.26,AUD
BAL0000026651,ACC00000889,2026-01-12,56954.26,55958.83,AUD
BAL0000026652,ACC00000889,2026-01-11,55958.83,56309.85,AUD
BAL0000026653,ACC00000889,2026-01-10,56309.85,56578.16,AUD
BAL0000026654,ACC00000889,2026-01-09,56578.16,56870.52,AUD
BAL0000026655,ACC00000889,2026-01-08,56870.52,57786.73,AUD
BAL0000026656,ACC00000889,2026-01-07,57786.73,57800.28,AUD
BAL0000026657,ACC00000889,2026-01-06,57800.28,57203.66,AUD
BAL0000026658,ACC00000889,2026-01-05,57203.66,56336.34,AUD
BAL0000026659,ACC00000889,2026-01-04,56336.34,56851.29,AUD
BAL0000026660,ACC00000889,2026-01-03,56851.29,56599.05,AUD
BAL0000026661,ACC00000889,2026-01-02,56599.05,57315.98,AUD
BAL0000026662,ACC00000889,2026-01-01,57315.98,57301.94,AUD
BAL0000026663,ACC00000889,2025-12-31,57301.94,57212.20,AUD
BAL0000026664,ACC00000889,2025-12-30,57212.20,56831.31,AUD
BAL0000026665,ACC00000889,2025-12-29,56831.31,55882.88,AUD
BAL0000026666,ACC00000889,2025-12-28,55882.88,55974.26,AUD
BAL0000026667,ACC00000889,2025-12-27,55974.26,56348.71,AUD
BAL0000026668,ACC00000889,2025-12-26,56348.71,56947.17,AUD
BAL0000026669,ACC00000889,2025-12-25,56947.17,56577.25,AUD
BAL0000026670,ACC00000889,2025-12-24,56577.25,57053.36,AUD
BAL0000026671,ACC00000890,2026-01-22,23829.39,23860.28,JPY
BAL0000026672,ACC00000890,2026-01-21,23860.28,24041.38,JPY
BAL0000026673,ACC00000890,2026-01-20,24041.38,23143.43,JPY
BAL0000026674,ACC00000890,2026-01-19,23143.43,22181.04,JPY
BAL0000026675,ACC00000890,2026-01-18,22181.04,22757.12,JPY
BAL0000026676,ACC00000890,2026-01-17,22757.12,22516.27,JPY
BAL0000026677,ACC00000890,2026-01-16,22516.27,23418.04,JPY
BAL0000026678,ACC00000890,2026-01-15,23418.04,23982.35,JPY
BAL0000026679,ACC00000890,2026-01-14,23982.35,23955.12,JPY
BAL0000026680,ACC00000890,2026-01-13,23955.12,23625.10,JPY
BAL0000026681,ACC00000890,2026-01-12,23625.10,24378.59,JPY
BAL0000026682,ACC00000890,2026-01-11,24378.59,23667.49,JPY
BAL0000026683,ACC00000890,2026-01-10,23667.49,23480.40,JPY
BAL0000026684,ACC00000890,2026-01-09,23480.40,24453.48,JPY
BAL0000026685,ACC00000890,2026-01-08,24453.48,24917.88,JPY
BAL0000026686,ACC00000890,2026-01-07,24917.88,24986.64,JPY
BAL0000026687,ACC00000890,2026-01-06,24986.64,25575.04,JPY
BAL0000026688,ACC00000890,2026-01-05,25575.04,25680.06,JPY
BAL0000026689,ACC00000890,2026-01-04,25680.06,25164.21,JPY
BAL0000026690,ACC00000890,2026-01-03,25164.21,25165.67,JPY
BAL0000026691,ACC00000890,2026-01-02,25165.67,25814.68,JPY
BAL0000026692,ACC00000890,2026-01-01,25814.68,26560.98,JPY
BAL0000026693,ACC00000890,2025-12-31,26560.98,25755.89,JPY
BAL0000026694,ACC00000890,2025-12-30,25755.89,25636.15,JPY
BAL0000026695,ACC00000890,2025-12-29,25636.15,25552.04,JPY
BAL0000026696,ACC00000890,2025-12-28,25552.04,24645.72,JPY
BAL0000026697,ACC00000890,2025-12-27,24645.72,24617.11,JPY
BAL0000026698,ACC00000890,2025-12-26,24617.11,25259.56,JPY
BAL0000026699,ACC00000890,2025-12-25,25259.56,25879.03,JPY
BAL0000026700,ACC00000890,2025-12-24,25879.03,26486.18,JPY
BAL0000026701,ACC00000891,2026-01-22,78432.01,77859.00,GBP
BAL0000026702,ACC00000891,2026-01-21,77859.00,78262.34,GBP
BAL0000026703,ACC00000891,2026-01-20,78262.34,78507.27,GBP
BAL0000026704,ACC00000891,2026-01-19,78507.27,77701.10,GBP
BAL0000026705,ACC00000891,2026-01-18,77701.10,78282.77,GBP
BAL0000026706,ACC00000891,2026-01-17,78282.77,77874.34,GBP
BAL0000026707,ACC00000891,2026-01-16,77874.34,77885.75,GBP
BAL0000026708,ACC00000891,2026-01-15,77885.75,77167.35,GBP
BAL0000026709,ACC00000891,2026-01-14,77167.35,76462.35,GBP
BAL0000026710,ACC00000891,2026-01-13,76462.35,76000.72,GBP
BAL0000026711,ACC00000891,2026-01-12,76000.72,75002.31,GBP
BAL0000026712,ACC00000891,2026-01-11,75002.31,74588.96,GBP
BAL0000026713,ACC00000891,2026-01-10,74588.96,74284.34,GBP
BAL0000026714,ACC00000891,2026-01-09,74284.34,75123.01,GBP
BAL0000026715,ACC00000891,2026-01-08,75123.01,75951.69,GBP
BAL0000026716,ACC00000891,2026-01-07,75951.69,75716.56,GBP
BAL0000026717,ACC00000891,2026-01-06,75716.56,75487.43,GBP
BAL0000026718,ACC00000891,2026-01-05,75487.43,75406.91,GBP
BAL0000026719,ACC00000891,2026-01-04,75406.91,75314.71,GBP
BAL0000026720,ACC00000891,2026-01-03,75314.71,75763.09,GBP
BAL0000026721,ACC00000891,2026-01-02,75763.09,76413.34,GBP
BAL0000026722,ACC00000891,2026-01-01,76413.34,76181.64,GBP
BAL0000026723,ACC00000891,2025-12-31,76181.64,76532.00,GBP
BAL0000026724,ACC00000891,2025-12-30,76532.00,76781.34,GBP
BAL0000026725,ACC00000891,2025-12-29,76781.34,77045.64,GBP
BAL0000026726,ACC00000891,2025-12-28,77045.64,77184.90,GBP
BAL0000026727,ACC00000891,2025-12-27,77184.90,76587.82,GBP
BAL0000026728,ACC00000891,2025-12-26,76587.82,77287.75,GBP
BAL0000026729,ACC00000891,2025-12-25,77287.75,78270.07,GBP
BAL0000026730,ACC00000891,2025-12-24,78270.07,77273.00,GBP
BAL0000026731,ACC00000892,2026-01-22,9551.52,9298.03,CAD
BAL0000026732,ACC00000892,2026-01-21,9298.03,8525.04,CAD
BAL0000026733,ACC00000892,2026-01-20,8525.04,7938.99,CAD
BAL0000026734,ACC00000892,2026-01-19,7938.99,7295.96,CAD
BAL0000026735,ACC00000892,2026-01-18,7295.96,7788.93,CAD
BAL0000026736,ACC00000892,2026-01-17,7788.93,7471.96,CAD
BAL0000026737,ACC00000892,2026-01-16,7471.96,7037.32,CAD
BAL0000026738,ACC00000892,2026-01-15,7037.32,7431.36,CAD
BAL0000026739,ACC00000892,2026-01-14,7431.36,7508.62,CAD
BAL0000026740,ACC00000892,2026-01-13,7508.62,8196.87,CAD
BAL0000026741,ACC00000892,2026-01-12,8196.87,7488.13,CAD
BAL0000026742,ACC00000892,2026-01-11,7488.13,7981.64,CAD
BAL0000026743,ACC00000892,2026-01-10,7981.64,7300.58,CAD
BAL0000026744,ACC00000892,2026-01-09,7300.58,7034.36,CAD
BAL0000026745,ACC00000892,2026-01-08,7034.36,7079.74,CAD
BAL0000026746,ACC00000892,2026-01-07,7079.74,7885.95,CAD
BAL0000026747,ACC00000892,2026-01-06,7885.95,7178.83,CAD
BAL0000026748,ACC00000892,2026-01-05,7178.83,6602.74,CAD
BAL0000026749,ACC00000892,2026-01-04,6602.74,5606.91,CAD
BAL0000026750,ACC00000892,2026-01-03,5606.91,6023.81,CAD
BAL0000026751,ACC00000892,2026-01-02,6023.81,6177.73,CAD
BAL0000026752,ACC00000892,2026-01-01,6177.73,6063.95,CAD
BAL0000026753,ACC00000892,2025-12-31,6063.95,5461.93,CAD
BAL0000026754,ACC00000892,2025-12-30,5461.93,6101.99,CAD
BAL0000026755,ACC00000892,2025-12-29,6101.99,6414.06,CAD
BAL0000026756,ACC00000892,2025-12-28,6414.06,5942.51,CAD
BAL0000026757,ACC00000892,2025-12-27,5942.51,5505.45,CAD
BAL0000026758,ACC00000892,2025-12-26,5505.45,5369.86,CAD
BAL0000026759,ACC00000892,2025-12-25,5369.86,5083.50,CAD
BAL0000026760,ACC00000892,2025-12-24,5083.50,5039.85,CAD
BAL0000026761,ACC00000893,2026-01-22,56421.32,57095.67,CNY
BAL0000026762,ACC00000893,2026-01-21,57095.67,57731.29,CNY
BAL0000026763,ACC00000893,2026-01-20,57731.29,56809.58,CNY
BAL0000026764,ACC00000893,2026-01-19,56809.58,56397.73,CNY
BAL0000026765,ACC00000893,2026-01-18,56397.73,55836.65,CNY
BAL0000026766,ACC00000893,2026-01-17,55836.65,55265.58,CNY
BAL0000026767,ACC00000893,2026-01-16,55265.58,55615.05,CNY
BAL0000026768,ACC00000893,2026-01-15,55615.05,55658.44,CNY
BAL0000026769,ACC00000893,2026-01-14,55658.44,56512.65,CNY
BAL0000026770,ACC00000893,2026-01-13,56512.65,55924.45,CNY
BAL0000026771,ACC00000893,2026-01-12,55924.45,56416.38,CNY
BAL0000026772,ACC00000893,2026-01-11,56416.38,56575.66,CNY
BAL0000026773,ACC00000893,2026-01-10,56575.66,56903.52,CNY
BAL0000026774,ACC00000893,2026-01-09,56903.52,56369.39,CNY
BAL0000026775,ACC00000893,2026-01-08,56369.39,55645.30,CNY
BAL0000026776,ACC00000893,2026-01-07,55645.30,55077.76,CNY
BAL0000026777,ACC00000893,2026-01-06,55077.76,55531.44,CNY
BAL0000026778,ACC00000893,2026-01-05,55531.44,55338.90,CNY
BAL0000026779,ACC00000893,2026-01-04,55338.90,55076.00,CNY
BAL0000026780,ACC00000893,2026-01-03,55076.00,54372.45,CNY
BAL0000026781,ACC00000893,2026-01-02,54372.45,53800.73,CNY
BAL0000026782,ACC00000893,2026-01-01,53800.73,52889.68,CNY
BAL0000026783,ACC00000893,2025-12-31,52889.68,51965.47,CNY
BAL0000026784,ACC00000893,2025-12-30,51965.47,52318.96,CNY
BAL0000026785,ACC00000893,2025-12-29,52318.96,51571.74,CNY
BAL0000026786,ACC00000893,2025-12-28,51571.74,52368.40,CNY
BAL0000026787,ACC00000893,2025-12-27,52368.40,51978.75,CNY
BAL0000026788,ACC00000893,2025-12-26,51978.75,51746.44,CNY
BAL0000026789,ACC00000893,2025-12-25,51746.44,50764.88,CNY
BAL0000026790,ACC00000893,2025-12-24,50764.88,51309.41,CNY
BAL0000026791,ACC00000894,2026-01-22,67356.50,67030.18,CNY
BAL0000026792,ACC00000894,2026-01-21,67030.18,67386.82,CNY
BAL0000026793,ACC00000894,2026-01-20,67386.82,67935.13,CNY
BAL0000026794,ACC00000894,2026-01-19,67935.13,68331.23,CNY
BAL0000026795,ACC00000894,2026-01-18,68331.23,67549.15,CNY
BAL0000026796,ACC00000894,2026-01-17,67549.15,68291.33,CNY
BAL0000026797,ACC00000894,2026-01-16,68291.33,67855.58,CNY
BAL0000026798,ACC00000894,2026-01-15,67855.58,67986.20,CNY
BAL0000026799,ACC00000894,2026-01-14,67986.20,68689.99,CNY
BAL0000026800,ACC00000894,2026-01-13,68689.99,69136.20,CNY
BAL0000026801,ACC00000894,2026-01-12,69136.20,69193.54,CNY
BAL0000026802,ACC00000894,2026-01-11,69193.54,69105.94,CNY
BAL0000026803,ACC00000894,2026-01-10,69105.94,68485.10,CNY
BAL0000026804,ACC00000894,2026-01-09,68485.10,68606.31,CNY
BAL0000026805,ACC00000894,2026-01-08,68606.31,68070.61,CNY
BAL0000026806,ACC00000894,2026-01-07,68070.61,68862.96,CNY
BAL0000026807,ACC00000894,2026-01-06,68862.96,68837.93,CNY
BAL0000026808,ACC00000894,2026-01-05,68837.93,68183.44,CNY
BAL0000026809,ACC00000894,2026-01-04,68183.44,68911.38,CNY
BAL0000026810,ACC00000894,2026-01-03,68911.38,69792.65,CNY
BAL0000026811,ACC00000894,2026-01-02,69792.65,69397.23,CNY
BAL0000026812,ACC00000894,2026-01-01,69397.23,69095.36,CNY
BAL0000026813,ACC00000894,2025-12-31,69095.36,69039.15,CNY
BAL0000026814,ACC00000894,2025-12-30,69039.15,69146.00,CNY
BAL0000026815,ACC00000894,2025-12-29,69146.00,69238.74,CNY
BAL0000026816,ACC00000894,2025-12-28,69238.74,70160.97,CNY
BAL0000026817,ACC00000894,2025-12-27,70160.97,70024.11,CNY
BAL0000026818,ACC00000894,2025-12-26,70024.11,70240.09,CNY
BAL0000026819,ACC00000894,2025-12-25,70240.09,70268.51,CNY
BAL0000026820,ACC00000894,2025-12-24,70268.51,70873.47,CNY
BAL0000026821,ACC00000895,2026-01-22,52428.11,52236.45,CAD
BAL0000026822,ACC00000895,2026-01-21,52236.45,52698.49,CAD
BAL0000026823,ACC00000895,2026-01-20,52698.49,53375.34,CAD
BAL0000026824,ACC00000895,2026-01-19,53375.34,52651.73,CAD
BAL0000026825,ACC00000895,2026-01-18,52651.73,52487.10,CAD
BAL0000026826,ACC00000895,2026-01-17,52487.10,52574.06,CAD
BAL0000026827,ACC00000895,2026-01-16,52574.06,52391.93,CAD
BAL0000026828,ACC00000895,2026-01-15,52391.93,52162.25,CAD
BAL0000026829,ACC00000895,2026-01-14,52162.25,51276.58,CAD
BAL0000026830,ACC00000895,2026-01-13,51276.58,51626.37,CAD
BAL0000026831,ACC00000895,2026-01-12,51626.37,51388.59,CAD
BAL0000026832,ACC00000895,2026-01-11,51388.59,50445.25,CAD
BAL0000026833,ACC00000895,2026-01-10,50445.25,50162.90,CAD
BAL0000026834,ACC00000895,2026-01-09,50162.90,49890.79,CAD
BAL0000026835,ACC00000895,2026-01-08,49890.79,49555.78,CAD
BAL0000026836,ACC00000895,2026-01-07,49555.78,49743.47,CAD
BAL0000026837,ACC00000895,2026-01-06,49743.47,48993.35,CAD
BAL0000026838,ACC00000895,2026-01-05,48993.35,49895.04,CAD
BAL0000026839,ACC00000895,2026-01-04,49895.04,49268.49,CAD
BAL0000026840,ACC00000895,2026-01-03,49268.49,48753.02,CAD
BAL0000026841,ACC00000895,2026-01-02,48753.02,48534.70,CAD
BAL0000026842,ACC00000895,2026-01-01,48534.70,47768.93,CAD
BAL0000026843,ACC00000895,2025-12-31,47768.93,48704.25,CAD
BAL0000026844,ACC00000895,2025-12-30,48704.25,49636.42,CAD
BAL0000026845,ACC00000895,2025-12-29,49636.42,49588.52,CAD
BAL0000026846,ACC00000895,2025-12-28,49588.52,48878.42,CAD
BAL0000026847,ACC00000895,2025-12-27,48878.42,48319.05,CAD
BAL0000026848,ACC00000895,2025-12-26,48319.05,48744.08,CAD
BAL0000026849,ACC00000895,2025-12-25,48744.08,48240.06,CAD
BAL0000026850,ACC00000895,2025-12-24,48240.06,48696.21,CAD
BAL0000026851,ACC00000896,2026-01-22,66389.98,65932.94,USD
BAL0000026852,ACC00000896,2026-01-21,65932.94,65002.32,USD
BAL0000026853,ACC00000896,2026-01-20,65002.32,64104.39,USD
BAL0000026854,ACC00000896,2026-01-19,64104.39,63753.02,USD
BAL0000026855,ACC00000896,2026-01-18,63753.02,63772.30,USD
BAL0000026856,ACC00000896,2026-01-17,63772.30,64397.20,USD
BAL0000026857,ACC00000896,2026-01-16,64397.20,63621.08,USD
BAL0000026858,ACC00000896,2026-01-15,63621.08,64305.80,USD
BAL0000026859,ACC00000896,2026-01-14,64305.80,63449.03,USD
BAL0000026860,ACC00000896,2026-01-13,63449.03,63965.78,USD
BAL0000026861,ACC00000896,2026-01-12,63965.78,64161.56,USD
BAL0000026862,ACC00000896,2026-01-11,64161.56,63872.93,USD
BAL0000026863,ACC00000896,2026-01-10,63872.93,63494.10,USD
BAL0000026864,ACC00000896,2026-01-09,63494.10,64170.76,USD
BAL0000026865,ACC00000896,2026-01-08,64170.76,63556.68,USD
BAL0000026866,ACC00000896,2026-01-07,63556.68,64258.13,USD
BAL0000026867,ACC00000896,2026-01-06,64258.13,64439.33,USD
BAL0000026868,ACC00000896,2026-01-05,64439.33,64575.50,USD
BAL0000026869,ACC00000896,2026-01-04,64575.50,64734.72,USD
BAL0000026870,ACC00000896,2026-01-03,64734.72,65189.26,USD
BAL0000026871,ACC00000896,2026-01-02,65189.26,64730.14,USD
BAL0000026872,ACC00000896,2026-01-01,64730.14,64633.74,USD
BAL0000026873,ACC00000896,2025-12-31,64633.74,64409.30,USD
BAL0000026874,ACC00000896,2025-12-30,64409.30,64509.52,USD
BAL0000026875,ACC00000896,2025-12-29,64509.52,64923.79,USD
BAL0000026876,ACC00000896,2025-12-28,64923.79,65593.23,USD
BAL0000026877,ACC00000896,2025-12-27,65593.23,64905.16,USD
BAL0000026878,ACC00000896,2025-12-26,64905.16,63951.17,USD
BAL0000026879,ACC00000896,2025-12-25,63951.17,63872.21,USD
BAL0000026880,ACC00000896,2025-12-24,63872.21,63221.73,USD
BAL0000026881,ACC00000897,2026-01-22,20822.26,21381.01,JPY
BAL0000026882,ACC00000897,2026-01-21,21381.01,20407.35,JPY
BAL0000026883,ACC00000897,2026-01-20,20407.35,20059.11,JPY
BAL0000026884,ACC00000897,2026-01-19,20059.11,20926.00,JPY
BAL0000026885,ACC00000897,2026-01-18,20926.00,21820.42,JPY
BAL0000026886,ACC00000897,2026-01-17,21820.42,22648.43,JPY
BAL0000026887,ACC00000897,2026-01-16,22648.43,21698.83,JPY
BAL0000026888,ACC00000897,2026-01-15,21698.83,21139.24,JPY
BAL0000026889,ACC00000897,2026-01-14,21139.24,21393.70,JPY
BAL0000026890,ACC00000897,2026-01-13,21393.70,20854.05,JPY
BAL0000026891,ACC00000897,2026-01-12,20854.05,21683.79,JPY
BAL0000026892,ACC00000897,2026-01-11,21683.79,22488.55,JPY
BAL0000026893,ACC00000897,2026-01-10,22488.55,22133.25,JPY
BAL0000026894,ACC00000897,2026-01-09,22133.25,21856.49,JPY
BAL0000026895,ACC00000897,2026-01-08,21856.49,22662.99,JPY
BAL0000026896,ACC00000897,2026-01-07,22662.99,22373.06,JPY
BAL0000026897,ACC00000897,2026-01-06,22373.06,23006.52,JPY
BAL0000026898,ACC00000897,2026-01-05,23006.52,22657.78,JPY
BAL0000026899,ACC00000897,2026-01-04,22657.78,21743.69,JPY
BAL0000026900,ACC00000897,2026-01-03,21743.69,22677.35,JPY
BAL0000026901,ACC00000897,2026-01-02,22677.35,22611.07,JPY
BAL0000026902,ACC00000897,2026-01-01,22611.07,22937.07,JPY
BAL0000026903,ACC00000897,2025-12-31,22937.07,22647.23,JPY
BAL0000026904,ACC00000897,2025-12-30,22647.23,22178.00,JPY
BAL0000026905,ACC00000897,2025-12-29,22178.00,22132.80,JPY
BAL0000026906,ACC00000897,2025-12-28,22132.80,22720.76,JPY
BAL0000026907,ACC00000897,2025-12-27,22720.76,22349.23,JPY
BAL0000026908,ACC00000897,2025-12-26,22349.23,21882.85,JPY
BAL0000026909,ACC00000897,2025-12-25,21882.85,22237.74,JPY
BAL0000026910,ACC00000897,2025-12-24,22237.74,22269.84,JPY
BAL0000026911,ACC00000898,2026-01-22,50236.75,49849.42,GBP
BAL0000026912,ACC00000898,2026-01-21,49849.42,49129.75,GBP
BAL0000026913,ACC00000898,2026-01-20,49129.75,48179.22,GBP
BAL0000026914,ACC00000898,2026-01-19,48179.22,47310.31,GBP
BAL0000026915,ACC00000898,2026-01-18,47310.31,48268.02,GBP
BAL0000026916,ACC00000898,2026-01-17,48268.02,48812.59,GBP
BAL0000026917,ACC00000898,2026-01-16,48812.59,48636.22,GBP
BAL0000026918,ACC00000898,2026-01-15,48636.22,48442.62,GBP
BAL0000026919,ACC00000898,2026-01-14,48442.62,49240.23,GBP
BAL0000026920,ACC00000898,2026-01-13,49240.23,49632.49,GBP
BAL0000026921,ACC00000898,2026-01-12,49632.49,48880.73,GBP
BAL0000026922,ACC00000898,2026-01-11,48880.73,48248.41,GBP
BAL0000026923,ACC00000898,2026-01-10,48248.41,48536.32,GBP
BAL0000026924,ACC00000898,2026-01-09,48536.32,48244.94,GBP
BAL0000026925,ACC00000898,2026-01-08,48244.94,47668.90,GBP
BAL0000026926,ACC00000898,2026-01-07,47668.90,46948.76,GBP
BAL0000026927,ACC00000898,2026-01-06,46948.76,47054.28,GBP
BAL0000026928,ACC00000898,2026-01-05,47054.28,47295.47,GBP
BAL0000026929,ACC00000898,2026-01-04,47295.47,48049.98,GBP
BAL0000026930,ACC00000898,2026-01-03,48049.98,47354.13,GBP
BAL0000026931,ACC00000898,2026-01-02,47354.13,47709.33,GBP
BAL0000026932,ACC00000898,2026-01-01,47709.33,46745.21,GBP
BAL0000026933,ACC00000898,2025-12-31,46745.21,46298.07,GBP
BAL0000026934,ACC00000898,2025-12-30,46298.07,46413.46,GBP
BAL0000026935,ACC00000898,2025-12-29,46413.46,46575.99,GBP
BAL0000026936,ACC00000898,2025-12-28,46575.99,46773.65,GBP
BAL0000026937,ACC00000898,2025-12-27,46773.65,46128.68,GBP
BAL0000026938,ACC00000898,2025-12-26,46128.68,46482.23,GBP
BAL0000026939,ACC00000898,2025-12-25,46482.23,45590.53,GBP
BAL0000026940,ACC00000898,2025-12-24,45590.53,45755.39,GBP
BAL0000026941,ACC00000899,2026-01-22,11448.91,12109.87,CAD
BAL0000026942,ACC00000899,2026-01-21,12109.87,11237.25,CAD
BAL0000026943,ACC00000899,2026-01-20,11237.25,10451.34,CAD
BAL0000026944,ACC00000899,2026-01-19,10451.34,10483.05,CAD
BAL0000026945,ACC00000899,2026-01-18,10483.05,9516.50,CAD
BAL0000026946,ACC00000899,2026-01-17,9516.50,9832.54,CAD
