transaction_id,account_id,transaction_type,amount,currency,transaction_date,description,status
TXN0000006138,ACC00000928,WITHDRAWAL,-9316.02,USD,2025-11-12,WITHDRAWAL - ATM,COMPLETED
TXN0000006139,ACC00000383,INTEREST,5515.48,CAD,2025-12-10,DEPOSIT - Online,REVERSED
TXN0000006140,ACC00000634,WITHDRAWAL,4846.96,CNY,2025-12-13,INTEREST - Mobile,PENDING
TXN0000006141,ACC00001389,WITHDRAWAL,-7150.43,AUD,2026-02-12,TRANSFER - ATM,REVERSED
TXN0000006142,ACC00001140,TRANSFER,3198.83,USD,2026-01-30,INTEREST - Branch,PENDING
TXN0000006143,ACC00000816,DEPOSIT,-9632.96,JPY,2026-02-01,TRANSFER - ATM,PENDING
TXN0000006144,ACC00000497,WITHDRAWAL,-6556.42,JPY,2026-01-13,DEPOSIT - Online,COMPLETED
TXN0000006145,ACC00000561,FEE,-779.47,JPY,2025-11-18,FEE - Branch,FAILED
TXN0000006146,ACC00000849,TRANSFER,7670.22,JPY,2026-02-16,PAYMENT - ATM,FAILED
TXN0000006147,ACC00000360,TRANSFER,118.72,JPY,2026-04-17,INTEREST - Branch,COMPLETED
TXN0000006148,ACC00000475,PAYMENT,-3708.80,JPY,2026-03-07,WITHDRAWAL - ATM,COMPLETED
TXN0000006149,ACC00001206,FEE,-5243.64,CHF,2025-12-24,WITHDRAWAL - Mobile,REVERSED
TXN0000006150,ACC00000643,PAYMENT,7188.43,EUR,2026-01-16,TRANSFER - Mobile,COMPLETED
TXN0000006151,ACC00000874,INTEREST,-5646.55,CAD,2025-11-08,WITHDRAWAL - Online,COMPLETED
TXN0000006152,ACC00000193,PAYMENT,-3803.09,AUD,2025-11-28,WITHDRAWAL - Mobile,REVERSED
TXN0000006153,ACC00001363,FEE,8934.02,JPY,2026-02-09,INTEREST - ATM,PENDING
TXN0000006154,ACC00000115,WITHDRAWAL,9344.82,EUR,2026-01-23,INTEREST - Branch,REVERSED
TXN0000006155,ACC00001319,FEE,-8323.48,CHF,2026-01-02,DEPOSIT - Mobile,PENDING
TXN0000006156,ACC00000840,TRANSFER,-4768.01,CNY,2026-01-13,FEE - Online,REVERSED
TXN0000006157,ACC00000908,INTEREST,-7722.33,CHF,2026-02-08,PAYMENT - Mobile,FAILED
TXN0000006158,ACC00000313,TRANSFER,6099.28,CHF,2026-02-15,INTEREST - Mobile,PENDING
TXN0000006159,ACC00000892,TRANSFER,-8858.42,EUR,2026-03-29,FEE - ATM,COMPLETED
TXN0000006160,ACC00001114,WITHDRAWAL,5879.84,CHF,2026-01-07,WITHDRAWAL - ATM,FAILED
TXN0000006161,ACC00000272,WITHDRAWAL,5843.35,GBP,2026-02-08,PAYMENT - Online,FAILED
TXN0000006162,ACC00000837,PAYMENT,-1029.10,CNY,2026-03-21,FEE - Branch,PENDING
TXN0000006163,ACC00000771,WITHDRAWAL,5978.37,CHF,2026-01-31,PAYMENT - Branch,COMPLETED
TXN0000006164,ACC00001363,FEE,8924.64,JPY,2026-04-13,PAYMENT - Mobile,COMPLETED
TXN0000006165,ACC00001139,PAYMENT,7415.36,GBP,2026-02-27,WITHDRAWAL - Mobile,PENDING
TXN0000006166,ACC00000705,PAYMENT,-3274.51,CHF,2026-01-11,INTEREST - Online,FAILED
TXN0000006167,ACC00001389,TRANSFER,9808.11,AUD,2026-04-07,FEE - Branch,COMPLETED
TXN0000006168,ACC00000287,INTEREST,1634.54,GBP,2025-12-13,WITHDRAWAL - Online,COMPLETED
TXN0000006169,ACC00000427,PAYMENT,-845.30,GBP,2026-01-08,PAYMENT - ATM,COMPLETED
TXN0000006170,ACC00000014,TRANSFER,7323.87,AUD,2026-01-28,DEPOSIT - Branch,COMPLETED
TXN0000006171,ACC00001476,WITHDRAWAL,-3416.10,GBP,2026-02-15,WITHDRAWAL - Mobile,PENDING
TXN0000006172,ACC00000929,WITHDRAWAL,-5564.04,CAD,2025-11-16,FEE - Mobile,FAILED
TXN0000006173,ACC00000253,PAYMENT,-3058.56,CNY,2025-12-15,WITHDRAWAL - Mobile,FAILED
TXN0000006174,ACC00001488,PAYMENT,626.68,JPY,2026-02-23,FEE - Mobile,FAILED
TXN0000006175,ACC00000456,FEE,6694.07,JPY,2026-02-27,DEPOSIT - ATM,REVERSED
TXN0000006176,ACC00000281,DEPOSIT,-2231.57,USD,2026-03-17,FEE - Online,PENDING
TXN0000006177,ACC00001170,WITHDRAWAL,-8727.64,CNY,2026-02-23,WITHDRAWAL - Mobile,REVERSED
TXN0000006178,ACC00001220,DEPOSIT,1650.36,JPY,2026-03-11,DEPOSIT - Online,FAILED
TXN0000006179,ACC00000838,DEPOSIT,-3458.44,CAD,2026-03-23,PAYMENT - Branch,REVERSED
TXN0000006180,ACC00000228,DEPOSIT,-7413.02,JPY,2025-11-11,TRANSFER - Online,REVERSED
TXN0000006181,ACC00001161,TRANSFER,5564.42,USD,2026-01-25,FEE - Online,COMPLETED
TXN0000006182,ACC00001370,PAYMENT,-1532.72,JPY,2026-04-04,DEPOSIT - ATM,FAILED
TXN0000006183,ACC00000133,INTEREST,-5727.88,CHF,2025-10-27,TRANSFER - Mobile,COMPLETED
TXN0000006184,ACC00000105,TRANSFER,-7933.07,GBP,2025-12-22,WITHDRAWAL - Mobile,REVERSED
TXN0000006185,ACC00000151,FEE,-2207.14,CAD,2025-12-29,WITHDRAWAL - Online,COMPLETED
TXN0000006186,ACC00000112,FEE,769.50,EUR,2026-01-10,FEE - Mobile,PENDING
TXN0000006187,ACC00001434,WITHDRAWAL,-4682.90,CHF,2026-03-26,WITHDRAWAL - Mobile,FAILED
TXN0000006188,ACC00000809,TRANSFER,9871.98,GBP,2025-12-15,FEE - Mobile,COMPLETED
TXN0000006189,,INTEREST,8009.63,EUR,2026-04-08,FEE - Online,FAILED
TXN0000006190,,TRANSFER,9216.88,GBP,2026-04-18,WITHDRAWAL - Branch,REVERSED
,ACC00001065,TRANSFER,-5645.51,CAD,2025-12-11,WITHDRAWAL - ATM,PENDING
TXN0000006192,ACC00001149,DEPOSIT,7778.02,CNY,2025-11-14,INTEREST - Branch,REVERSED
TXN0000006193,ACC00001264,DEPOSIT,9846.16,GBP,2026-03-06,INTEREST - Online,COMPLETED
TXN0000006194,ACC00000471,WITHDRAWAL,5316.88,AUD,2026-03-18,DEPOSIT - Mobile,PENDING
TXN0000006195,ACC00000122,TRANSFER,-5070.49,AUD,2026-02-27,TRANSFER - Mobile,FAILED
TXN0000006196,ACC00000800,PAYMENT,-7810.33,CNY,2025-12-14,FEE - Branch,COMPLETED
TXN0000006197,ACC00000608,FEE,-9009.15,USD,2025-11-04,PAYMENT - ATM,FAILED
TXN0000006198,ACC00000692,WITHDRAWAL,-3802.31,EUR,2026-01-03,TRANSFER - Online,REVERSED
TXN0000006199,ACC00000624,DEPOSIT,1751.14,CAD,2025-12-26,DEPOSIT - Mobile,PENDING
TXN0000006200,ACC00001026,PAYMENT,3514.44,EUR,2025-11-29,DEPOSIT - Online,REVERSED
TXN0000006201,ACC00000142,PAYMENT,4438.05,USD,2025-11-23,TRANSFER - Branch,PENDING
TXN0000006202,ACC00001283,TRANSFER,947.02,AUD,2026-03-26,DEPOSIT - Mobile,REVERSED
TXN0000006203,ACC00000739,WITHDRAWAL,-5143.78,AUD,2026-04-20,DEPOSIT - ATM,COMPLETED
TXN0000006204,ACC00000664,DEPOSIT,-965.31,EUR,2026-02-27,PAYMENT - Branch,PENDING
TXN0000006205,ACC00001152,DEPOSIT,9812.47,CHF,2026-04-14,FEE - Branch,FAILED
TXN0000006206,ACC00000678,PAYMENT,-2765.90,CHF,2025-12-19,WITHDRAWAL - Online,REVERSED
TXN0000006207,ACC00000961,INTEREST,-6293.74,USD,2025-12-19,WITHDRAWAL - Branch,REVERSED
TXN0000006208,ACC00000149,INTEREST,1244.33,CHF,2025-12-24,INTEREST - Online,COMPLETED
TXN0000006209,ACC00000188,TRANSFER,537.30,AUD,2026-03-02,TRANSFER - Mobile,FAILED
TXN0000006210,ACC00001301,DEPOSIT,231.26,EUR,2026-01-23,WITHDRAWAL - Mobile,REVERSED
TXN0000006211,ACC00000947,PAYMENT,-9383.93,AUD,2026-04-15,PAYMENT - Mobile,COMPLETED
TXN0000006212,ACC00000142,FEE,-1726.06,USD,2026-03-23,WITHDRAWAL - Branch,PENDING
TXN0000006213,ACC00000621,DEPOSIT,1257.39,JPY,2026-01-13,WITHDRAWAL - Mobile,FAILED
TXN0000006214,ACC00000924,WITHDRAWAL,-546.41,CNY,2025-12-11,INTEREST - Online,PENDING
TXN0000006215,ACC00000573,PAYMENT,-4073.62,CAD,2026-02-09,INTEREST - Branch,REVERSED
TXN0000006216,ACC00000327,FEE,-7981.86,CHF,2026-03-19,TRANSFER - Online,COMPLETED
TXN0000006217,ACC00000351,WITHDRAWAL,-9991.70,JPY,2026-02-18,INTEREST - Mobile,COMPLETED
TXN0000006218,ACC00000444,PAYMENT,5046.97,CNY,2026-01-27,FEE - Mobile,REVERSED
TXN0000006219,ACC00001136,PAYMENT,6428.37,GBP,2025-12-15,INTEREST - ATM,COMPLETED
TXN0000006220,ACC00000691,WITHDRAWAL,-6293.19,CAD,2025-11-30,INTEREST - ATM,REVERSED
TXN0000006221,ACC00000204,WITHDRAWAL,-4553.12,CNY,2025-12-18,WITHDRAWAL - ATM,FAILED
TXN0000006222,ACC00000457,INTEREST,-817.66,JPY,2026-04-11,PAYMENT - Online,REVERSED
TXN0000006223,ACC00001236,DEPOSIT,5712.42,AUD,2025-11-19,PAYMENT - ATM,FAILED
TXN0000006224,ACC00000424,PAYMENT,-6567.37,CAD,2025-11-25,WITHDRAWAL - ATM,FAILED
TXN0000006225,ACC00000092,DEPOSIT,-5918.29,EUR,2026-03-07,PAYMENT - Mobile,REVERSED
TXN0000006226,ACC00000682,PAYMENT,-7889.55,USD,2026-01-30,INTEREST - ATM,REVERSED
TXN0000006227,ACC00001278,INTEREST,995.16,USD,2026-04-09,PAYMENT - Online,FAILED
TXN0000006228,ACC00000926,WITHDRAWAL,1463.71,EUR,2026-02-13,PAYMENT - Online,REVERSED
TXN0000006229,ACC00000206,WITHDRAWAL,-9921.03,CNY,2026-02-18,INTEREST - ATM,FAILED
TXN0000006230,ACC00001033,WITHDRAWAL,-9605.17,CHF,2026-04-22,FEE - Mobile,REVERSED
TXN0000006231,ACC00000718,FEE,-216.98,CHF,2026-01-25,WITHDRAWAL - Mobile,PENDING
TXN0000006232,ACC00000088,PAYMENT,-1633.35,CAD,2026-04-07,WITHDRAWAL - Mobile,COMPLETED
TXN0000006233,ACC00000565,INTEREST,5420.66,CHF,2026-01-26,TRANSFER - Mobile,FAILED
TXN0000006234,ACC00000903,TRANSFER,-595.78,CAD,2026-02-11,TRANSFER - Mobile,PENDING
TXN0000006235,ACC00000629,INTEREST,-1546.87,USD,2026-03-16,PAYMENT - Online,COMPLETED
TXN0000006236,ACC00000373,DEPOSIT,6842.56,CNY,2026-01-21,WITHDRAWAL - ATM,REVERSED
TXN0000006237,ACC00000096,INTEREST,373.08,EUR,2025-12-24,PAYMENT - Mobile,PENDING
TXN0000006238,ACC00000356,DEPOSIT,-7687.87,EUR,2025-12-05,DEPOSIT - ATM,REVERSED
TXN0000006239,ACC00001039,WITHDRAWAL,-971.27,GBP,2026-03-24,WITHDRAWAL - ATM,FAILED
TXN0000006240,ACC00001484,TRANSFER,-1969.07,USD,2026-02-14,TRANSFER - Online,PENDING
TXN0000006241,ACC00000759,PAYMENT,3792.49,GBP,2025-12-03,INTEREST - Branch,PENDING
TXN0000006242,ACC00001459,WITHDRAWAL,-7701.32,EUR,2025-10-31,PAYMENT - ATM,PENDING
TXN0000006243,ACC00000560,INTEREST,-9483.29,CNY,2026-04-07,FEE - Mobile,COMPLETED
TXN0000006244,ACC00001326,PAYMENT,-3883.84,AUD,2026-04-13,PAYMENT - ATM,COMPLETED
TXN0000006245,,DEPOSIT,3299.17,EUR,2025-11-23,FEE - Online,COMPLETED
TXN0000006246,ACC00000470,TRANSFER,-5093.39,AUD,2026-04-12,PAYMENT - Online,COMPLETED
TXN0000006247,ACC00000327,DEPOSIT,-6157.36,CHF,2026-03-17,TRANSFER - Mobile,REVERSED
TXN0000006248,ACC00001204,INTEREST,4327.47,GBP,2026-01-11,INTEREST - Mobile,REVERSED
TXN0000006249,ACC00000614,DEPOSIT,-745.56,CNY,2026-04-18,FEE - ATM,COMPLETED
TXN0000006250,ACC00001017,FEE,-3539.35,EUR,2026-04-09,TRANSFER - ATM,FAILED
TXN0000006251,ACC00000939,PAYMENT,-7421.33,CNY,2026-04-04,DEPOSIT - ATM,COMPLETED
TXN0000006252,ACC00000024,WITHDRAWAL,5077.70,CHF,2026-03-04,INTEREST - Online,COMPLETED
TXN0000006253,ACC00000833,FEE,-6563.29,CAD,2025-12-13,PAYMENT - Mobile,REVERSED
TXN0000006254,ACC00000649,INTEREST,-4782.86,AUD,2025-12-29,TRANSFER - Mobile,FAILED
TXN0000006255,ACC00000655,TRANSFER,7577.91,GBP,2026-04-04,WITHDRAWAL - ATM,PENDING
TXN0000006256,ACC00000957,WITHDRAWAL,-2657.93,USD,2026-03-30,TRANSFER - ATM,FAILED
TXN0000006257,ACC00000199,INTEREST,-9972.39,CHF,2025-11-30,DEPOSIT - ATM,FAILED
TXN0000006258,ACC00000819,INTEREST,494.08,CAD,2026-03-09,WITHDRAWAL - Mobile,FAILED
TXN0000006259,ACC00001276,WITHDRAWAL,8920.22,GBP,2026-04-16,INTEREST - Mobile,REVERSED
TXN0000006260,ACC00001428,TRANSFER,3255.25,CHF,2026-04-01,PAYMENT - Branch,REVERSED
TXN0000006261,ACC00001029,FEE,5272.35,AUD,2026-02-26,DEPOSIT - ATM,PENDING
TXN0000006262,ACC00000024,WITHDRAWAL,7713.30,CHF,2026-03-31,FEE - ATM,PENDING
TXN0000006263,ACC00000961,WITHDRAWAL,7424.91,USD,2026-03-02,PAYMENT - Online,PENDING
TXN0000006264,ACC00000134,PAYMENT,-201.67,EUR,2026-01-22,INTEREST - Online,REVERSED
TXN0000006265,ACC00000190,INTEREST,2030.31,USD,2026-02-23,INTEREST - Mobile,REVERSED
TXN0000006266,ACC00000218,INTEREST,-4948.53,AUD,2026-04-15,INTEREST - Online,COMPLETED
TXN0000006267,ACC00001062,FEE,-5483.40,CHF,2025-12-17,PAYMENT - Online,PENDING
TXN0000006268,ACC00000020,DEPOSIT,4194.56,GBP,2025-12-02,PAYMENT - Mobile,REVERSED
TXN0000006269,ACC00000118,WITHDRAWAL,-6663.77,JPY,2026-01-03,PAYMENT - Mobile,FAILED
TXN0000006270,ACC00000621,WITHDRAWAL,4355.75,JPY,2025-12-30,PAYMENT - Mobile,FAILED
TXN0000006271,ACC00001224,DEPOSIT,-7977.92,CHF,2026-01-24,INTEREST - Online,PENDING
TXN0000006272,ACC00001332,WITHDRAWAL,-5665.68,EUR,2026-02-13,INTEREST - ATM,FAILED
TXN0000006273,ACC00001376,INTEREST,-1495.77,CAD,2026-04-13,PAYMENT - Online,FAILED
TXN0000006274,ACC00001450,WITHDRAWAL,-3289.71,AUD,2026-03-24,INTEREST - Online,FAILED
TXN0000006275,ACC00000535,INTEREST,-313.83,CHF,2025-11-22,FEE - Online,FAILED
TXN0000006276,ACC00001004,INTEREST,-738.63,GBP,2026-03-26,DEPOSIT - Branch,PENDING
TXN0000006277,ACC00000550,TRANSFER,-1362.21,CNY,2025-11-22,DEPOSIT - ATM,FAILED
TXN0000006278,ACC00000213,WITHDRAWAL,-7952.65,CAD,2026-04-22,FEE - ATM,COMPLETED
TXN0000006279,ACC00000473,FEE,3389.66,CNY,2025-12-19,INTEREST - ATM,COMPLETED
TXN0000006280,ACC00000724,FEE,9230.67,JPY,2025-12-13,PAYMENT - Mobile,PENDING
TXN0000006281,ACC00000186,TRANSFER,825.76,USD,2026-04-12,FEE - Branch,REVERSED
TXN0000006282,ACC00001232,FEE,647.87,CNY,2026-04-10,INTEREST - ATM,PENDING
TXN0000006283,ACC00000092,DEPOSIT,9733.34,EUR,2025-11-29,PAYMENT - Mobile,COMPLETED
TXN0000006284,ACC00000578,DEPOSIT,-8049.37,USD,2025-12-10,FEE - ATM,PENDING
TXN0000006285,ACC00001390,TRANSFER,8786.35,CNY,2026-02-10,PAYMENT - ATM,PENDING
TXN0000006286,ACC00000635,DEPOSIT,-4376.96,GBP,2025-11-15,TRANSFER - Online,REVERSED
TXN0000006287,ACC00001271,WITHDRAWAL,2254.60,CNY,2025-12-24,INTEREST - Online,COMPLETED
TXN0000006288,ACC00000074,PAYMENT,3509.91,JPY,2025-12-06,WITHDRAWAL - Mobile,FAILED
TXN0000006289,ACC00000558,INTEREST,3315.15,GBP,2026-04-08,INTEREST - Branch,REVERSED
TXN0000006290,ACC00000143,TRANSFER,410.33,CAD,2026-04-08,FEE - ATM,PENDING
TXN0000006291,ACC00000171,FEE,-6532.51,EUR,2026-01-07,DEPOSIT - Mobile,PENDING
TXN0000006292,ACC00000952,INTEREST,6845.29,AUD,2026-04-20,DEPOSIT - Mobile,PENDING
TXN0000006293,ACC00001274,TRANSFER,-2565.49,USD,2026-04-07,INTEREST - ATM,COMPLETED
TXN0000006294,ACC00000260,PAYMENT,5873.39,CHF,2026-03-31,DEPOSIT - ATM,FAILED
TXN0000006295,ACC00001159,FEE,4631.80,CAD,2026-01-29,PAYMENT - Branch,FAILED
TXN0000006296,ACC00000192,WITHDRAWAL,852.85,GBP,2025-12-30,TRANSFER - Branch,FAILED
TXN0000006297,ACC00000670,FEE,4776.28,GBP,2026-01-12,TRANSFER - Mobile,FAILED
TXN0000006298,ACC00001056,WITHDRAWAL,-8030.86,CHF,2026-04-21,WITHDRAWAL - Online,COMPLETED
TXN0000006299,ACC00000626,PAYMENT,-6371.53,GBP,2026-02-28,DEPOSIT - Mobile,COMPLETED
TXN0000006300,ACC00000610,DEPOSIT,796.66,CAD,2026-03-11,INTEREST - ATM,PENDING
TXN0000006301,ACC00001397,FEE,-3992.11,USD,2026-03-26,FEE - Online,COMPLETED
TXN0000006302,ACC00000441,INTEREST,6706.84,GBP,2026-02-10,INTEREST - Online,COMPLETED
TXN0000006303,ACC00001434,PAYMENT,-1912.54,CHF,2026-02-09,DEPOSIT - Online,REVERSED
TXN0000006304,ACC00000461,PAYMENT,-6751.22,AUD,2026-01-03,DEPOSIT - Online,COMPLETED
TXN0000006305,ACC00000541,DEPOSIT,-7747.32,USD,2026-01-05,INTEREST - Online,PENDING
TXN0000006306,ACC00000049,WITHDRAWAL,8501.74,USD,2026-04-05,WITHDRAWAL - Mobile,FAILED
TXN0000006307,ACC00000254,PAYMENT,-9785.38,CHF,2025-10-28,INTEREST - ATM,REVERSED
TXN0000006308,ACC00000469,TRANSFER,4040.29,USD,2025-11-11,TRANSFER - Mobile,PENDING
TXN0000006309,ACC00001381,INTEREST,-751.52,AUD,2025-10-26,TRANSFER - Online,FAILED
TXN0000006310,ACC00000016,DEPOSIT,-5955.69,JPY,2025-10-24,PAYMENT - ATM,FAILED
TXN0000006311,ACC00000769,FEE,-1675.92,AUD,2026-03-28,WITHDRAWAL - Online,REVERSED
TXN0000006312,ACC00000441,PAYMENT,6141.51,GBP,2026-01-18,TRANSFER - ATM,PENDING
TXN0000006313,ACC00000092,INTEREST,7149.95,EUR,2025-12-14,TRANSFER - Mobile,PENDING
TXN0000006314,ACC00000745,PAYMENT,-2641.77,JPY,2026-01-13,PAYMENT - Online,PENDING
TXN0000006315,ACC00000233,PAYMENT,4293.62,GBP,2025-10-26,INTEREST - Mobile,PENDING
TXN0000006316,ACC00000858,WITHDRAWAL,1731.78,CNY,2026-03-31,INTEREST - Branch,FAILED
TXN0000006317,ACC00001324,WITHDRAWAL,6141.80,USD,2025-12-30,PAYMENT - ATM,COMPLETED
TXN0000006318,ACC00000520,WITHDRAWAL,9459.38,USD,2026-02-27,PAYMENT - Branch,COMPLETED
TXN0000006319,ACC00000005,FEE,-6989.63,USD,2025-10-30,INTEREST - Online,FAILED
TXN0000006320,ACC00000305,PAYMENT,6953.00,CAD,2026-03-21,WITHDRAWAL - ATM,COMPLETED
TXN0000006321,ACC00001430,WITHDRAWAL,7287.90,AUD,2026-02-22,FEE - Online,REVERSED
TXN0000006322,ACC00000744,PAYMENT,-9455.04,USD,2026-01-20,DEPOSIT - Mobile,COMPLETED
TXN0000006323,ACC00000084,WITHDRAWAL,4928.09,CAD,2026-02-18,PAYMENT - Mobile,COMPLETED
TXN0000006324,ACC00000242,FEE,-413.89,GBP,2026-04-20,FEE - Online,FAILED
TXN0000006325,ACC00001437,INTEREST,-4498.34,CHF,2026-01-30,INTEREST - Branch,FAILED
TXN0000006326,ACC00000332,FEE,-9035.26,CAD,2026-04-09,INTEREST - ATM,REVERSED
TXN0000006327,ACC00001278,PAYMENT,-2249.63,USD,2026-03-20,TRANSFER - Branch,PENDING
TXN0000006328,ACC00000959,DEPOSIT,6735.97,USD,2025-11-28,TRANSFER - ATM,COMPLETED
TXN0000006329,ACC00001093,TRANSFER,-1407.56,GBP,2026-01-18,PAYMENT - ATM,COMPLETED
TXN0000006330,ACC00000833,TRANSFER,8038.39,CAD,2026-04-20,TRANSFER - Mobile,REVERSED
TXN0000006331,ACC00000179,FEE,9945.99,GBP,2025-12-23,INTEREST - Branch,FAILED
,ACC00000749,TRANSFER,-6568.02,AUD,2026-02-12,PAYMENT - Online,PENDING
TXN0000006333,ACC00001170,PAYMENT,596.21,CNY,2026-01-13,TRANSFER - Branch,REVERSED
TXN0000006334,ACC00000910,TRANSFER,-3616.87,CNY,2025-11-30,DEPOSIT - Online,FAILED
TXN0000006335,ACC00000287,FEE,-7763.92,GBP,2026-04-03,DEPOSIT - ATM,FAILED
TXN0000006336,ACC00000777,FEE,9287.79,CNY,2026-03-06,WITHDRAWAL - Online,FAILED
TXN0000006337,ACC00000410,DEPOSIT,-3618.84,EUR,2025-12-12,DEPOSIT - ATM,REVERSED
TXN0000006338,ACC00001471,FEE,3589.98,CNY,2025-12-21,DEPOSIT - Online,FAILED
TXN0000006339,ACC00001248,FEE,-6326.17,EUR,2026-03-06,WITHDRAWAL - Mobile,COMPLETED
TXN0000006340,ACC00001258,INTEREST,-6876.46,EUR,2026-01-20,WITHDRAWAL - ATM,REVERSED
TXN0000006341,ACC00000564,FEE,-330.76,CAD,2025-11-19,TRANSFER - Mobile,COMPLETED
TXN0000006342,ACC00001342,PAYMENT,-9072.23,AUD,2026-03-13,TRANSFER - ATM,COMPLETED
TXN0000006343,ACC00001336,DEPOSIT,5027.16,CNY,2026-01-04,TRANSFER - Mobile,FAILED
TXN0000006344,ACC00000942,WITHDRAWAL,8823.16,CNY,2025-11-17,FEE - ATM,COMPLETED
TXN0000006345,ACC00000077,INTEREST,4003.03,CHF,2026-04-05,TRANSFER - ATM,REVERSED
TXN0000006346,ACC00000185,PAYMENT,-824.56,CHF,2025-12-26,PAYMENT - Online,COMPLETED
TXN0000006347,ACC00000165,PAYMENT,7878.13,USD,2026-03-29,TRANSFER - ATM,REVERSED
TXN0000006348,ACC00001352,FEE,245.47,EUR,2026-02-21,INTEREST - Online,PENDING
TXN0000006349,ACC00000846,FEE,-9779.07,EUR,2026-04-08,PAYMENT - Online,REVERSED
TXN0000006350,ACC00000785,INTEREST,6510.15,GBP,2026-03-27,PAYMENT - Branch,PENDING
TXN0000006351,ACC00000242,WITHDRAWAL,8123.92,GBP,2026-02-16,TRANSFER - ATM,COMPLETED
TXN0000006352,ACC00000379,DEPOSIT,-99.00,JPY,2026-01-02,DEPOSIT - Online,FAILED
TXN0000006353,ACC00001430,INTEREST,-3096.91,AUD,2026-02-27,FEE - Mobile,REVERSED
TXN0000006354,ACC00000863,INTEREST,7619.90,AUD,2026-04-18,WITHDRAWAL - Online,PENDING
TXN0000006355,ACC00001060,TRANSFER,889.78,AUD,2026-01-01,DEPOSIT - Mobile,PENDING
TXN0000006356,ACC00000366,TRANSFER,6723.19,CAD,2026-02-20,WITHDRAWAL - Branch,PENDING
TXN0000006357,ACC00000799,WITHDRAWAL,8043.22,GBP,2026-02-28,TRANSFER - Mobile,REVERSED
TXN0000006358,ACC00001033,WITHDRAWAL,-3690.30,CHF,2025-12-12,INTEREST - Branch,COMPLETED
TXN0000006359,ACC00000084,WITHDRAWAL,2771.86,CAD,2026-04-11,WITHDRAWAL - Mobile,REVERSED
TXN0000006360,ACC00001271,PAYMENT,7138.97,CNY,2026-04-07,FEE - Mobile,FAILED
TXN0000006361,ACC00001412,FEE,-8863.07,GBP,2025-10-26,WITHDRAWAL - Mobile,REVERSED
TXN0000006362,ACC00000487,WITHDRAWAL,9301.61,EUR,2026-01-25,INTEREST - Branch,REVERSED
TXN0000006363,ACC00000895,DEPOSIT,-6030.81,CNY,2026-04-05,DEPOSIT - Branch,REVERSED
TXN0000006364,ACC00000004,FEE,5902.39,AUD,2026-02-14,WITHDRAWAL - ATM,FAILED
TXN0000006365,ACC00000838,WITHDRAWAL,6599.35,CAD,2026-02-25,INTEREST - Online,REVERSED
TXN0000006366,ACC00000842,PAYMENT,-5949.98,JPY,2026-01-08,FEE - Branch,COMPLETED
TXN0000006367,ACC00001273,WITHDRAWAL,-4320.57,CAD,2025-12-29,WITHDRAWAL - Branch,REVERSED
TXN0000006368,ACC00000797,FEE,-8092.70,CHF,2026-01-17,PAYMENT - Mobile,FAILED
TXN0000006369,ACC00001430,FEE,8894.54,AUD,2026-02-06,FEE - Mobile,PENDING
TXN0000006370,ACC00001059,FEE,4243.49,GBP,2026-01-08,PAYMENT - Branch,FAILED
TXN0000006371,ACC00000655,DEPOSIT,5949.17,GBP,2026-04-21,FEE - Branch,REVERSED
TXN0000006372,ACC00000319,WITHDRAWAL,2269.18,CHF,2026-03-06,TRANSFER - ATM,COMPLETED
TXN0000006373,ACC00001063,DEPOSIT,-8990.66,CNY,2025-11-07,FEE - Mobile,COMPLETED
TXN0000006374,ACC00000599,FEE,-408.77,AUD,2025-11-14,INTEREST - Online,REVERSED
TXN0000006375,ACC00000696,INTEREST,8529.14,AUD,2025-12-16,INTEREST - Branch,COMPLETED
,ACC00001029,FEE,-2532.56,AUD,2026-01-11,WITHDRAWAL - ATM,PENDING
TXN0000006377,ACC00000005,PAYMENT,-6991.27,USD,2026-03-14,WITHDRAWAL - Mobile,COMPLETED
TXN0000006378,ACC00001214,TRANSFER,-4402.65,JPY,2025-11-06,WITHDRAWAL - Mobile,COMPLETED
TXN0000006379,ACC00000776,DEPOSIT,-9590.39,CAD,2026-02-16,INTEREST - Mobile,REVERSED
TXN0000006380,ACC00001235,INTEREST,7805.89,AUD,2025-11-08,FEE - Online,PENDING
TXN0000006381,ACC00000145,TRANSFER,-108.50,AUD,2025-11-29,WITHDRAWAL - Mobile,FAILED
TXN0000006382,ACC00000697,WITHDRAWAL,406.50,JPY,2025-12-08,INTEREST - Mobile,REVERSED
TXN0000006383,ACC00000721,FEE,3376.65,JPY,2025-11-09,TRANSFER - Online,FAILED
TXN0000006384,ACC00000287,FEE,-1509.11,GBP,2026-01-01,WITHDRAWAL - Branch,PENDING
TXN0000006385,ACC00001171,DEPOSIT,-59.38,USD,2026-01-10,INTEREST - Online,COMPLETED
TXN0000006386,ACC00001110,INTEREST,-8985.16,GBP,2026-04-13,WITHDRAWAL - ATM,COMPLETED
TXN0000006387,ACC00000517,DEPOSIT,-2825.80,AUD,2026-02-24,PAYMENT - Mobile,FAILED
TXN0000006388,ACC00000679,INTEREST,-6814.70,GBP,2025-11-10,WITHDRAWAL - ATM,REVERSED
TXN0000006389,ACC00000940,PAYMENT,-2665.36,AUD,2026-01-30,INTEREST - Mobile,REVERSED
TXN0000006390,ACC00000806,PAYMENT,1472.17,CAD,2026-03-14,WITHDRAWAL - ATM,COMPLETED
