balance_id,account_id,balance_date,opening_balance,closing_balance,currency
BAL0000019728,ACC00000658,2026-01-05,23937.34,23744.56,AUD
BAL0000019729,ACC00000658,2026-01-04,23744.56,23546.36,AUD
BAL0000019730,ACC00000658,2026-01-03,23546.36,23035.13,AUD
BAL0000019731,ACC00000658,2026-01-02,23035.13,23430.29,AUD
BAL0000019732,ACC00000658,2026-01-01,23430.29,23330.95,AUD
BAL0000019733,ACC00000658,2025-12-31,23330.95,22973.26,AUD
BAL0000019734,ACC00000658,2025-12-30,22973.26,22241.97,AUD
BAL0000019735,ACC00000658,2025-12-29,22241.97,22420.90,AUD
BAL0000019736,ACC00000658,2025-12-28,22420.90,21464.12,AUD
BAL0000019737,ACC00000658,2025-12-27,21464.12,21841.21,AUD
BAL0000019738,ACC00000658,2025-12-26,21841.21,21062.38,AUD
BAL0000019739,ACC00000658,2025-12-25,21062.38,21620.31,AUD
BAL0000019740,ACC00000658,2025-12-24,21620.31,21668.25,AUD
BAL0000019741,ACC00000659,2026-01-22,44340.83,43343.16,CNY
BAL0000019742,ACC00000659,2026-01-21,43343.16,43595.25,CNY
BAL0000019743,ACC00000659,2026-01-20,43595.25,43569.05,CNY
BAL0000019744,ACC00000659,2026-01-19,43569.05,43551.55,CNY
BAL0000019745,ACC00000659,2026-01-18,43551.55,43834.07,CNY
BAL0000019746,ACC00000659,2026-01-17,43834.07,43777.80,CNY
BAL0000019747,ACC00000659,2026-01-16,43777.80,44085.55,CNY
BAL0000019748,ACC00000659,2026-01-15,44085.55,43860.32,CNY
BAL0000019749,ACC00000659,2026-01-14,43860.32,44552.90,CNY
BAL0000019750,ACC00000659,2026-01-13,44552.90,44702.10,CNY
BAL0000019751,ACC00000659,2026-01-12,44702.10,45137.52,CNY
BAL0000019752,ACC00000659,2026-01-11,45137.52,44893.36,CNY
BAL0000019753,ACC00000659,2026-01-10,44893.36,44191.76,CNY
BAL0000019754,ACC00000659,2026-01-09,44191.76,45023.93,CNY
BAL0000019755,ACC00000659,2026-01-08,45023.93,45704.65,CNY
BAL0000019756,ACC00000659,2026-01-07,45704.65,46563.76,CNY
BAL0000019757,ACC00000659,2026-01-06,46563.76,47463.50,CNY
BAL0000019758,ACC00000659,2026-01-05,47463.50,48223.65,CNY
BAL0000019759,ACC00000659,2026-01-04,48223.65,47311.94,CNY
BAL0000019760,ACC00000659,2026-01-03,47311.94,46532.31,CNY
BAL0000019761,ACC00000659,2026-01-02,46532.31,45715.79,CNY
BAL0000019762,ACC00000659,2026-01-01,45715.79,45795.69,CNY
BAL0000019763,ACC00000659,2025-12-31,45795.69,46159.10,CNY
BAL0000019764,ACC00000659,2025-12-30,46159.10,45408.48,CNY
BAL0000019765,ACC00000659,2025-12-29,45408.48,44561.64,CNY
BAL0000019766,ACC00000659,2025-12-28,44561.64,43580.36,CNY
BAL0000019767,ACC00000659,2025-12-27,43580.36,43702.08,CNY
BAL0000019768,ACC00000659,2025-12-26,43702.08,43105.57,CNY
BAL0000019769,ACC00000659,2025-12-25,43105.57,43707.44,CNY
BAL0000019770,ACC00000659,2025-12-24,43707.44,43041.16,CNY
BAL0000019771,ACC00000660,2026-01-22,59753.03,59735.35,CNY
BAL0000019772,ACC00000660,2026-01-21,59735.35,59901.39,CNY
BAL0000019773,ACC00000660,2026-01-20,59901.39,60464.64,CNY
BAL0000019774,ACC00000660,2026-01-19,60464.64,60189.95,CNY
BAL0000019775,ACC00000660,2026-01-18,60189.95,59247.78,CNY
BAL0000019776,ACC00000660,2026-01-17,59247.78,59778.05,CNY
BAL0000019777,ACC00000660,2026-01-16,59778.05,58780.52,CNY
BAL0000019778,ACC00000660,2026-01-15,58780.52,58662.82,CNY
BAL0000019779,ACC00000660,2026-01-14,58662.82,57710.97,CNY
BAL0000019780,ACC00000660,2026-01-13,57710.97,57341.06,CNY
BAL0000019781,ACC00000660,2026-01-12,57341.06,57122.79,CNY
BAL0000019782,ACC00000660,2026-01-11,57122.79,57239.86,CNY
BAL0000019783,ACC00000660,2026-01-10,57239.86,57415.44,CNY
BAL0000019784,ACC00000660,2026-01-09,57415.44,56672.93,CNY
BAL0000019785,ACC00000660,2026-01-08,56672.93,57380.92,CNY
BAL0000019786,ACC00000660,2026-01-07,57380.92,56785.33,CNY
BAL0000019787,ACC00000660,2026-01-06,56785.33,56640.48,CNY
BAL0000019788,ACC00000660,2026-01-05,56640.48,57193.68,CNY
BAL0000019789,ACC00000660,2026-01-04,57193.68,56353.18,CNY
BAL0000019790,ACC00000660,2026-01-03,56353.18,56253.76,CNY
BAL0000019791,ACC00000660,2026-01-02,56253.76,55543.69,CNY
BAL0000019792,ACC00000660,2026-01-01,55543.69,55548.50,CNY
BAL0000019793,ACC00000660,2025-12-31,55548.50,55370.03,CNY
BAL0000019794,ACC00000660,2025-12-30,55370.03,54407.92,CNY
BAL0000019795,ACC00000660,2025-12-29,54407.92,54006.60,CNY
BAL0000019796,ACC00000660,2025-12-28,54006.60,53650.78,CNY
BAL0000019797,ACC00000660,2025-12-27,53650.78,54450.56,CNY
BAL0000019798,ACC00000660,2025-12-26,54450.56,53476.56,CNY
BAL0000019799,ACC00000660,2025-12-25,53476.56,53511.16,CNY
BAL0000019800,ACC00000660,2025-12-24,53511.16,52604.57,CNY
BAL0000019801,ACC00000661,2026-01-22,86156.07,85175.49,AUD
BAL0000019802,ACC00000661,2026-01-21,85175.49,84220.48,AUD
BAL0000019803,ACC00000661,2026-01-20,84220.48,85057.32,AUD
BAL0000019804,ACC00000661,2026-01-19,85057.32,84654.47,AUD
BAL0000019805,ACC00000661,2026-01-18,84654.47,84250.23,AUD
BAL0000019806,ACC00000661,2026-01-17,84250.23,85048.22,AUD
BAL0000019807,ACC00000661,2026-01-16,85048.22,84334.86,AUD
BAL0000019808,ACC00000661,2026-01-15,84334.86,84143.77,AUD
BAL0000019809,ACC00000661,2026-01-14,84143.77,84290.36,AUD
BAL0000019810,ACC00000661,2026-01-13,84290.36,84704.99,AUD
BAL0000019811,ACC00000661,2026-01-12,84704.99,84398.43,AUD
BAL0000019812,ACC00000661,2026-01-11,84398.43,83790.64,AUD
BAL0000019813,ACC00000661,2026-01-10,83790.64,84324.35,AUD
BAL0000019814,ACC00000661,2026-01-09,84324.35,83703.44,AUD
BAL0000019815,ACC00000661,2026-01-08,83703.44,84512.53,AUD
BAL0000019816,ACC00000661,2026-01-07,84512.53,83888.21,AUD
BAL0000019817,ACC00000661,2026-01-06,83888.21,84010.25,AUD
BAL0000019818,ACC00000661,2026-01-05,84010.25,84811.53,AUD
BAL0000019819,ACC00000661,2026-01-04,84811.53,84228.40,AUD
BAL0000019820,ACC00000661,2026-01-03,84228.40,85206.59,AUD
BAL0000019821,ACC00000661,2026-01-02,85206.59,85686.09,AUD
BAL0000019822,ACC00000661,2026-01-01,85686.09,86507.42,AUD
BAL0000019823,ACC00000661,2025-12-31,86507.42,86773.38,AUD
BAL0000019824,ACC00000661,2025-12-30,86773.38,86055.12,AUD
BAL0000019825,ACC00000661,2025-12-29,86055.12,86924.52,AUD
BAL0000019826,ACC00000661,2025-12-28,86924.52,86404.09,AUD
BAL0000019827,ACC00000661,2025-12-27,86404.09,86153.18,AUD
BAL0000019828,ACC00000661,2025-12-26,86153.18,85451.86,AUD
BAL0000019829,ACC00000661,2025-12-25,85451.86,85219.23,AUD
BAL0000019830,ACC00000661,2025-12-24,85219.23,86163.90,AUD
BAL0000019831,ACC00000662,2026-01-22,37858.22,37186.39,USD
BAL0000019832,ACC00000662,2026-01-21,37186.39,36389.07,USD
BAL0000019833,ACC00000662,2026-01-20,36389.07,36146.25,USD
BAL0000019834,ACC00000662,2026-01-19,36146.25,36707.12,USD
BAL0000019835,ACC00000662,2026-01-18,36707.12,35832.53,USD
BAL0000019836,ACC00000662,2026-01-17,35832.53,34890.48,USD
BAL0000019837,ACC00000662,2026-01-16,34890.48,34309.22,USD
BAL0000019838,ACC00000662,2026-01-15,34309.22,33892.66,USD
BAL0000019839,ACC00000662,2026-01-14,33892.66,34561.83,USD
BAL0000019840,ACC00000662,2026-01-13,34561.83,34274.71,USD
BAL0000019841,ACC00000662,2026-01-12,34274.71,33327.88,USD
BAL0000019842,ACC00000662,2026-01-11,33327.88,32460.03,USD
BAL0000019843,ACC00000662,2026-01-10,32460.03,32041.12,USD
BAL0000019844,ACC00000662,2026-01-09,32041.12,32279.53,USD
BAL0000019845,ACC00000662,2026-01-08,32279.53,32667.98,USD
BAL0000019846,ACC00000662,2026-01-07,32667.98,32731.42,USD
BAL0000019847,ACC00000662,2026-01-06,32731.42,32860.15,USD
BAL0000019848,ACC00000662,2026-01-05,32860.15,32868.60,USD
BAL0000019849,ACC00000662,2026-01-04,32868.60,33176.82,USD
BAL0000019850,ACC00000662,2026-01-03,33176.82,32969.18,USD
BAL0000019851,ACC00000662,2026-01-02,32969.18,33822.85,USD
BAL0000019852,ACC00000662,2026-01-01,33822.85,34011.21,USD
BAL0000019853,ACC00000662,2025-12-31,34011.21,33862.51,USD
BAL0000019854,ACC00000662,2025-12-30,33862.51,33443.18,USD
BAL0000019855,ACC00000662,2025-12-29,33443.18,32732.76,USD
BAL0000019856,ACC00000662,2025-12-28,32732.76,33107.51,USD
BAL0000019857,ACC00000662,2025-12-27,33107.51,32180.79,USD
BAL0000019858,ACC00000662,2025-12-26,32180.79,32238.21,USD
BAL0000019859,ACC00000662,2025-12-25,32238.21,32521.75,USD
BAL0000019860,ACC00000662,2025-12-24,32521.75,32025.91,USD
BAL0000019861,ACC00000663,2026-01-22,82369.17,83131.96,JPY
BAL0000019862,ACC00000663,2026-01-21,83131.96,82183.32,JPY
BAL0000019863,ACC00000663,2026-01-20,82183.32,81967.29,JPY
BAL0000019864,ACC00000663,2026-01-19,81967.29,81346.18,JPY
BAL0000019865,ACC00000663,2026-01-18,81346.18,82177.93,JPY
BAL0000019866,ACC00000663,2026-01-17,82177.93,81727.76,JPY
BAL0000019867,ACC00000663,2026-01-16,81727.76,82726.29,JPY
BAL0000019868,ACC00000663,2026-01-15,82726.29,82288.08,JPY
BAL0000019869,ACC00000663,2026-01-14,82288.08,81361.69,JPY
BAL0000019870,ACC00000663,2026-01-13,81361.69,81011.04,JPY
BAL0000019871,ACC00000663,2026-01-12,81011.04,80724.66,JPY
BAL0000019872,ACC00000663,2026-01-11,80724.66,81230.54,JPY
BAL0000019873,ACC00000663,2026-01-10,81230.54,81954.92,JPY
BAL0000019874,ACC00000663,2026-01-09,81954.92,82363.40,JPY
BAL0000019875,ACC00000663,2026-01-08,82363.40,82107.64,JPY
BAL0000019876,ACC00000663,2026-01-07,82107.64,81836.48,JPY
BAL0000019877,ACC00000663,2026-01-06,81836.48,82244.45,JPY
BAL0000019878,ACC00000663,2026-01-05,82244.45,83243.22,JPY
BAL0000019879,ACC00000663,2026-01-04,83243.22,83279.91,JPY
BAL0000019880,ACC00000663,2026-01-03,83279.91,83295.71,JPY
BAL0000019881,ACC00000663,2026-01-02,83295.71,83894.02,JPY
BAL0000019882,ACC00000663,2026-01-01,83894.02,83240.20,JPY
BAL0000019883,ACC00000663,2025-12-31,83240.20,84002.63,JPY
BAL0000019884,ACC00000663,2025-12-30,84002.63,83216.69,JPY
BAL0000019885,ACC00000663,2025-12-29,83216.69,83016.75,JPY
BAL0000019886,ACC00000663,2025-12-28,83016.75,83243.29,JPY
BAL0000019887,ACC00000663,2025-12-27,83243.29,83476.54,JPY
BAL0000019888,ACC00000663,2025-12-26,83476.54,83038.55,JPY
BAL0000019889,ACC00000663,2025-12-25,83038.55,82180.83,JPY
BAL0000019890,ACC00000663,2025-12-24,82180.83,81448.09,JPY
BAL0000019891,ACC00000664,2026-01-22,2935.94,2233.11,JPY
BAL0000019892,ACC00000664,2026-01-21,2233.11,2760.06,JPY
BAL0000019893,ACC00000664,2026-01-20,2760.06,3314.68,JPY
BAL0000019894,ACC00000664,2026-01-19,3314.68,3352.93,JPY
BAL0000019895,ACC00000664,2026-01-18,3352.93,2854.22,JPY
BAL0000019896,ACC00000664,2026-01-17,2854.22,2371.37,JPY
BAL0000019897,ACC00000664,2026-01-16,2371.37,3272.35,JPY
BAL0000019898,ACC00000664,2026-01-15,3272.35,2669.22,JPY
BAL0000019899,ACC00000664,2026-01-14,2669.22,3387.15,JPY
BAL0000019900,ACC00000664,2026-01-13,3387.15,3475.46,JPY
BAL0000019901,ACC00000664,2026-01-12,3475.46,2945.56,JPY
BAL0000019902,ACC00000664,2026-01-11,2945.56,2850.77,JPY
BAL0000019903,ACC00000664,2026-01-10,2850.77,3299.81,JPY
BAL0000019904,ACC00000664,2026-01-09,3299.81,2410.25,JPY
BAL0000019905,ACC00000664,2026-01-08,2410.25,2698.92,JPY
BAL0000019906,ACC00000664,2026-01-07,2698.92,3681.26,JPY
BAL0000019907,ACC00000664,2026-01-06,3681.26,4549.69,JPY
BAL0000019908,ACC00000664,2026-01-05,4549.69,4897.16,JPY
BAL0000019909,ACC00000664,2026-01-04,4897.16,5509.09,JPY
BAL0000019910,ACC00000664,2026-01-03,5509.09,5257.15,JPY
BAL0000019911,ACC00000664,2026-01-02,5257.15,5909.42,JPY
BAL0000019912,ACC00000664,2026-01-01,5909.42,6291.38,JPY
BAL0000019913,ACC00000664,2025-12-31,6291.38,7287.30,JPY
BAL0000019914,ACC00000664,2025-12-30,7287.30,7156.51,JPY
BAL0000019915,ACC00000664,2025-12-29,7156.51,7677.39,JPY
BAL0000019916,ACC00000664,2025-12-28,7677.39,6752.86,JPY
BAL0000019917,ACC00000664,2025-12-27,6752.86,6183.51,JPY
BAL0000019918,ACC00000664,2025-12-26,6183.51,5379.12,JPY
BAL0000019919,ACC00000664,2025-12-25,5379.12,4424.05,JPY
BAL0000019920,ACC00000664,2025-12-24,4424.05,4273.57,JPY
BAL0000019921,ACC00000665,2026-01-22,70981.44,70989.78,CAD
BAL0000019922,ACC00000665,2026-01-21,70989.78,71755.78,CAD
BAL0000019923,ACC00000665,2026-01-20,71755.78,71472.42,CAD
BAL0000019924,ACC00000665,2026-01-19,71472.42,70794.73,CAD
BAL0000019925,ACC00000665,2026-01-18,70794.73,71773.04,CAD
BAL0000019926,ACC00000665,2026-01-17,71773.04,72499.43,CAD
BAL0000019927,ACC00000665,2026-01-16,72499.43,71916.48,CAD
BAL0000019928,ACC00000665,2026-01-15,71916.48,72540.03,CAD
BAL0000019929,ACC00000665,2026-01-14,72540.03,73424.43,CAD
BAL0000019930,ACC00000665,2026-01-13,73424.43,73348.44,CAD
BAL0000019931,ACC00000665,2026-01-12,73348.44,73705.96,CAD
BAL0000019932,ACC00000665,2026-01-11,73705.96,74013.29,CAD
BAL0000019933,ACC00000665,2026-01-10,74013.29,73524.41,CAD
BAL0000019934,ACC00000665,2026-01-09,73524.41,72829.05,CAD
BAL0000019935,ACC00000665,2026-01-08,72829.05,72780.27,CAD
BAL0000019936,ACC00000665,2026-01-07,72780.27,73485.01,CAD
BAL0000019937,ACC00000665,2026-01-06,73485.01,72588.77,CAD
BAL0000019938,ACC00000665,2026-01-05,72588.77,73509.27,CAD
BAL0000019939,ACC00000665,2026-01-04,73509.27,73814.40,CAD
BAL0000019940,ACC00000665,2026-01-03,73814.40,73023.08,CAD
BAL0000019941,ACC00000665,2026-01-02,73023.08,74008.46,CAD
BAL0000019942,ACC00000665,2026-01-01,74008.46,73593.97,CAD
BAL0000019943,ACC00000665,2025-12-31,73593.97,73693.01,CAD
BAL0000019944,ACC00000665,2025-12-30,73693.01,74528.01,CAD
BAL0000019945,ACC00000665,2025-12-29,74528.01,75110.25,CAD
BAL0000019946,ACC00000665,2025-12-28,75110.25,74991.67,CAD
BAL0000019947,ACC00000665,2025-12-27,74991.67,74087.21,CAD
BAL0000019948,ACC00000665,2025-12-26,74087.21,74832.69,CAD
BAL0000019949,ACC00000665,2025-12-25,74832.69,74968.47,CAD
BAL0000019950,ACC00000665,2025-12-24,74968.47,74853.33,CAD
BAL0000019951,ACC00000666,2026-01-22,42142.54,42522.90,CNY
BAL0000019952,ACC00000666,2026-01-21,42522.90,42025.05,CNY
BAL0000019953,ACC00000666,2026-01-20,42025.05,41330.44,CNY
BAL0000019954,ACC00000666,2026-01-19,41330.44,41372.64,CNY
BAL0000019955,ACC00000666,2026-01-18,41372.64,40694.15,CNY
BAL0000019956,ACC00000666,2026-01-17,40694.15,41163.06,CNY
BAL0000019957,ACC00000666,2026-01-16,41163.06,41355.36,CNY
BAL0000019958,ACC00000666,2026-01-15,41355.36,41288.46,CNY
BAL0000019959,ACC00000666,2026-01-14,41288.46,41954.65,CNY
BAL0000019960,ACC00000666,2026-01-13,41954.65,42269.01,CNY
BAL0000019961,ACC00000666,2026-01-12,42269.01,41982.42,CNY
BAL0000019962,ACC00000666,2026-01-11,41982.42,42672.14,CNY
BAL0000019963,ACC00000666,2026-01-10,42672.14,42440.31,CNY
BAL0000019964,ACC00000666,2026-01-09,42440.31,41671.95,CNY
BAL0000019965,ACC00000666,2026-01-08,41671.95,42093.38,CNY
BAL0000019966,ACC00000666,2026-01-07,42093.38,42290.82,CNY
BAL0000019967,ACC00000666,2026-01-06,42290.82,42521.13,CNY
BAL0000019968,ACC00000666,2026-01-05,42521.13,42906.59,CNY
BAL0000019969,ACC00000666,2026-01-04,42906.59,43895.20,CNY
BAL0000019970,ACC00000666,2026-01-03,43895.20,44002.05,CNY
BAL0000019971,ACC00000666,2026-01-02,44002.05,43566.15,CNY
BAL0000019972,ACC00000666,2026-01-01,43566.15,43455.01,CNY
BAL0000019973,ACC00000666,2025-12-31,43455.01,42791.58,CNY
BAL0000019974,ACC00000666,2025-12-30,42791.58,42253.32,CNY
BAL0000019975,ACC00000666,2025-12-29,42253.32,42549.61,CNY
BAL0000019976,ACC00000666,2025-12-28,42549.61,42437.82,CNY
BAL0000019977,ACC00000666,2025-12-27,42437.82,41466.30,CNY
BAL0000019978,ACC00000666,2025-12-26,41466.30,41979.87,CNY
BAL0000019979,ACC00000666,2025-12-25,41979.87,41818.47,CNY
BAL0000019980,ACC00000666,2025-12-24,41818.47,41322.88,CNY
BAL0000019981,ACC00000667,2026-01-22,37160.25,36558.44,CNY
BAL0000019982,ACC00000667,2026-01-21,36558.44,36407.15,CNY
BAL0000019983,ACC00000667,2026-01-20,36407.15,35755.02,CNY
BAL0000019984,ACC00000667,2026-01-19,35755.02,34987.27,CNY
BAL0000019985,ACC00000667,2026-01-18,34987.27,34439.96,CNY
BAL0000019986,ACC00000667,2026-01-17,34439.96,34540.38,CNY
BAL0000019987,ACC00000667,2026-01-16,34540.38,34968.91,CNY
BAL0000019988,ACC00000667,2026-01-15,34968.91,34627.88,CNY
BAL0000019989,ACC00000667,2026-01-14,34627.88,33906.88,CNY
BAL0000019990,ACC00000667,2026-01-13,33906.88,33762.24,CNY
BAL0000019991,ACC00000667,2026-01-12,33762.24,34533.46,CNY
BAL0000019992,ACC00000667,2026-01-11,34533.46,33850.49,CNY
BAL0000019993,ACC00000667,2026-01-10,33850.49,33590.86,CNY
BAL0000019994,ACC00000667,2026-01-09,33590.86,32980.21,CNY
BAL0000019995,ACC00000667,2026-01-08,32980.21,33598.64,CNY
BAL0000019996,ACC00000667,2026-01-07,33598.64,33161.80,CNY
BAL0000019997,ACC00000667,2026-01-06,33161.80,32428.76,CNY
BAL0000019998,ACC00000667,2026-01-05,32428.76,33001.75,CNY
BAL0000019999,ACC00000667,2026-01-04,33001.75,32723.85,CNY
BAL0000020000,ACC00000667,2026-01-03,32723.85,32655.95,CNY
BAL0000020001,ACC00000667,2026-01-02,32655.95,32898.43,CNY
BAL0000020002,ACC00000667,2026-01-01,32898.43,33854.03,CNY
BAL0000020003,ACC00000667,2025-12-31,33854.03,34327.87,CNY
BAL0000020004,ACC00000667,2025-12-30,34327.87,33676.13,CNY
BAL0000020005,ACC00000667,2025-12-29,33676.13,33992.39,CNY
BAL0000020006,ACC00000667,2025-12-28,33992.39,34371.42,CNY
BAL0000020007,ACC00000667,2025-12-27,34371.42,34387.01,CNY
BAL0000020008,ACC00000667,2025-12-26,34387.01,34831.37,CNY
BAL0000020009,ACC00000667,2025-12-25,34831.37,35155.81,CNY
BAL0000020010,ACC00000667,2025-12-24,35155.81,34164.07,CNY
BAL0000020011,ACC00000668,2026-01-22,643.24,486.12,CAD
BAL0000020012,ACC00000668,2026-01-21,486.12,-34.69,CAD
BAL0000020013,ACC00000668,2026-01-20,-34.69,-642.70,CAD
BAL0000020014,ACC00000668,2026-01-19,-642.70,-343.86,CAD
BAL0000020015,ACC00000668,2026-01-18,-343.86,496.48,CAD
BAL0000020016,ACC00000668,2026-01-17,496.48,-303.65,CAD
BAL0000020017,ACC00000668,2026-01-16,-303.65,-1235.03,CAD
BAL0000020018,ACC00000668,2026-01-15,-1235.03,-258.48,CAD
BAL0000020019,ACC00000668,2026-01-14,-258.48,437.28,CAD
BAL0000020020,ACC00000668,2026-01-13,437.28,1362.57,CAD
BAL0000020021,ACC00000668,2026-01-12,1362.57,2204.92,CAD
BAL0000020022,ACC00000668,2026-01-11,2204.92,3012.08,CAD
BAL0000020023,ACC00000668,2026-01-10,3012.08,3932.09,CAD
BAL0000020024,ACC00000668,2026-01-09,3932.09,3992.53,CAD
BAL0000020025,ACC00000668,2026-01-08,3992.53,3997.86,CAD
BAL0000020026,ACC00000668,2026-01-07,3997.86,4455.05,CAD
BAL0000020027,ACC00000668,2026-01-06,4455.05,5297.15,CAD
BAL0000020028,ACC00000668,2026-01-05,5297.15,4414.42,CAD
BAL0000020029,ACC00000668,2026-01-04,4414.42,3744.96,CAD
BAL0000020030,ACC00000668,2026-01-03,3744.96,4123.78,CAD
BAL0000020031,ACC00000668,2026-01-02,4123.78,4986.67,CAD
BAL0000020032,ACC00000668,2026-01-01,4986.67,3990.57,CAD
BAL0000020033,ACC00000668,2025-12-31,3990.57,4368.04,CAD
BAL0000020034,ACC00000668,2025-12-30,4368.04,4623.75,CAD
BAL0000020035,ACC00000668,2025-12-29,4623.75,4446.16,CAD
BAL0000020036,ACC00000668,2025-12-28,4446.16,5135.79,CAD
BAL0000020037,ACC00000668,2025-12-27,5135.79,4592.64,CAD
BAL0000020038,ACC00000668,2025-12-26,4592.64,3927.08,CAD
BAL0000020039,ACC00000668,2025-12-25,3927.08,4598.36,CAD
BAL0000020040,ACC00000668,2025-12-24,4598.36,4046.84,CAD
BAL0000020041,ACC00000669,2026-01-22,26878.68,26968.48,JPY
BAL0000020042,ACC00000669,2026-01-21,26968.48,26614.14,JPY
BAL0000020043,ACC00000669,2026-01-20,26614.14,27311.94,JPY
BAL0000020044,ACC00000669,2026-01-19,27311.94,28230.13,JPY
BAL0000020045,ACC00000669,2026-01-18,28230.13,27270.09,JPY
BAL0000020046,ACC00000669,2026-01-17,27270.09,27001.30,JPY
BAL0000020047,ACC00000669,2026-01-16,27001.30,27372.46,JPY
BAL0000020048,ACC00000669,2026-01-15,27372.46,27407.21,JPY
BAL0000020049,ACC00000669,2026-01-14,27407.21,27638.31,JPY
BAL0000020050,ACC00000669,2026-01-13,27638.31,27561.45,JPY
BAL0000020051,ACC00000669,2026-01-12,27561.45,27969.37,JPY
BAL0000020052,ACC00000669,2026-01-11,27969.37,28621.83,JPY
BAL0000020053,ACC00000669,2026-01-10,28621.83,29233.74,JPY
BAL0000020054,ACC00000669,2026-01-09,29233.74,28544.94,JPY
BAL0000020055,ACC00000669,2026-01-08,28544.94,28739.33,JPY
BAL0000020056,ACC00000669,2026-01-07,28739.33,28947.84,JPY
BAL0000020057,ACC00000669,2026-01-06,28947.84,29801.34,JPY
BAL0000020058,ACC00000669,2026-01-05,29801.34,29932.81,JPY
BAL0000020059,ACC00000669,2026-01-04,29932.81,29547.64,JPY
BAL0000020060,ACC00000669,2026-01-03,29547.64,28966.25,JPY
BAL0000020061,ACC00000669,2026-01-02,28966.25,29349.82,JPY
BAL0000020062,ACC00000669,2026-01-01,29349.82,28634.97,JPY
BAL0000020063,ACC00000669,2025-12-31,28634.97,28330.26,JPY
BAL0000020064,ACC00000669,2025-12-30,28330.26,29188.95,JPY
BAL0000020065,ACC00000669,2025-12-29,29188.95,29530.44,JPY
BAL0000020066,ACC00000669,2025-12-28,29530.44,29092.93,JPY
BAL0000020067,ACC00000669,2025-12-27,29092.93,29436.70,JPY
BAL0000020068,ACC00000669,2025-12-26,29436.70,28929.99,JPY
BAL0000020069,ACC00000669,2025-12-25,28929.99,29179.99,JPY
BAL0000020070,ACC00000669,2025-12-24,29179.99,28612.72,JPY
BAL0000020071,ACC00000670,2026-01-22,72466.09,72202.76,EUR
BAL0000020072,ACC00000670,2026-01-21,72202.76,71808.94,EUR
BAL0000020073,ACC00000670,2026-01-20,71808.94,71722.63,EUR
BAL0000020074,ACC00000670,2026-01-19,71722.63,71742.11,EUR
BAL0000020075,ACC00000670,2026-01-18,71742.11,72109.48,EUR
BAL0000020076,ACC00000670,2026-01-17,72109.48,71824.25,EUR
BAL0000020077,ACC00000670,2026-01-16,71824.25,72690.73,EUR
BAL0000020078,ACC00000670,2026-01-15,72690.73,72578.16,EUR
BAL0000020079,ACC00000670,2026-01-14,72578.16,72589.16,EUR
BAL0000020080,ACC00000670,2026-01-13,72589.16,72739.80,EUR
BAL0000020081,ACC00000670,2026-01-12,72739.80,72353.02,EUR
BAL0000020082,ACC00000670,2026-01-11,72353.02,73189.71,EUR
BAL0000020083,ACC00000670,2026-01-10,73189.71,74023.12,EUR
BAL0000020084,ACC00000670,2026-01-09,74023.12,74363.22,EUR
BAL0000020085,ACC00000670,2026-01-08,74363.22,73645.98,EUR
BAL0000020086,ACC00000670,2026-01-07,73645.98,73604.78,EUR
BAL0000020087,ACC00000670,2026-01-06,73604.78,73284.94,EUR
BAL0000020088,ACC00000670,2026-01-05,73284.94,72999.10,EUR
BAL0000020089,ACC00000670,2026-01-04,72999.10,72171.05,EUR
BAL0000020090,ACC00000670,2026-01-03,72171.05,71381.17,EUR
BAL0000020091,ACC00000670,2026-01-02,71381.17,71826.29,EUR
BAL0000020092,ACC00000670,2026-01-01,71826.29,71264.06,EUR
BAL0000020093,ACC00000670,2025-12-31,71264.06,70767.10,EUR
BAL0000020094,ACC00000670,2025-12-30,70767.10,70078.00,EUR
BAL0000020095,ACC00000670,2025-12-29,70078.00,70101.35,EUR
BAL0000020096,ACC00000670,2025-12-28,70101.35,70807.36,EUR
BAL0000020097,ACC00000670,2025-12-27,70807.36,70855.68,EUR
BAL0000020098,ACC00000670,2025-12-26,70855.68,71687.57,EUR
BAL0000020099,ACC00000670,2025-12-25,71687.57,72027.57,EUR
BAL0000020100,ACC00000670,2025-12-24,72027.57,71839.06,EUR
BAL0000020101,ACC00000671,2026-01-22,6419.15,5897.13,CAD
BAL0000020102,ACC00000671,2026-01-21,5897.13,6270.79,CAD
BAL0000020103,ACC00000671,2026-01-20,6270.79,6746.39,CAD
BAL0000020104,ACC00000671,2026-01-19,6746.39,7407.94,CAD
BAL0000020105,ACC00000671,2026-01-18,7407.94,8080.77,CAD
BAL0000020106,ACC00000671,2026-01-17,8080.77,8774.29,CAD
BAL0000020107,ACC00000671,2026-01-16,8774.29,9606.92,CAD
BAL0000020108,ACC00000671,2026-01-15,9606.92,10463.06,CAD
BAL0000020109,ACC00000671,2026-01-14,10463.06,10940.05,CAD
BAL0000020110,ACC00000671,2026-01-13,10940.05,11615.33,CAD
BAL0000020111,ACC00000671,2026-01-12,11615.33,12273.95,CAD
BAL0000020112,ACC00000671,2026-01-11,12273.95,12854.96,CAD
BAL0000020113,ACC00000671,2026-01-10,12854.96,12860.97,CAD
BAL0000020114,ACC00000671,2026-01-09,12860.97,13826.23,CAD
BAL0000020115,ACC00000671,2026-01-08,13826.23,13471.41,CAD
BAL0000020116,ACC00000671,2026-01-07,13471.41,14166.51,CAD
