account_id,customer_id,account_type,balance,currency,status,opened_date,last_transaction_date
ACC00000573,CUST000649,CREDIT,20206.99,JPY,ACTIVE,2026-04-02,2026-01-28
ACC00000574,CUST000898,CHECKING,31733.02,CNY,CLOSED,2024-07-16,2026-01-28
ACC00000575,CUST000801,CHECKING,40734.67,CHF,SUSPENDED,2025-01-05,2026-02-21
ACC00000576,CUST000257,SAVINGS,54186.75,EUR,CLOSED,2024-01-25,2026-02-17
ACC00000577,CUST000309,CHECKING,61558.69,CNY,ACTIVE,2026-08-18,2026-02-10
ACC00000578,CUST000769,CREDIT,4405.08,USD,CLOSED,2024-10-12,2026-02-17
ACC00000579,CUST000277,CREDIT,53225.42,EUR,ACTIVE,2025-12-07,2026-02-02
ACC00000580,CUST000939,LOAN,3106.33,AUD,CLOSED,2024-06-01,2026-02-21
ACC00000581,CUST000207,CREDIT,33778.34,CHF,SUSPENDED,2024-06-25,2026-01-02
ACC00000582,CUST000074,LOAN,33602.75,CAD,SUSPENDED,2024-01-30,2026-01-02
ACC00000583,CUST000752,SAVINGS,92666.89,AUD,PENDING,2027-02-06,2025-12-29
ACC00000584,CUST000009,CREDIT,87501.17,EUR,ACTIVE,2026-03-30,2026-01-15
ACC00000585,CUST000412,CHECKING,58825.71,GBP,ACTIVE,2024-04-26,2026-01-24
ACC00000586,CUST000568,CREDIT,50791.53,AUD,ACTIVE,2026-10-04,2026-01-09
ACC00000587,CUST000166,INVESTMENT,50418.66,CNY,ACTIVE,2025-10-12,2026-01-21
ACC00000588,CUST000677,INVESTMENT,95534.54,GBP,PENDING,2025-08-15,2026-01-14
ACC00000589,CUST000955,CREDIT,15223.54,EUR,ACTIVE,2025-10-07,2026-01-20
ACC00000590,CUST000356,CHECKING,7327.83,CNY,SUSPENDED,2027-05-27,2026-01-07
ACC00000591,CUST000809,INVESTMENT,40522.78,GBP,PENDING,2025-12-19,2026-01-22
ACC00000592,CUST000778,LOAN,66450.21,CHF,CLOSED,2027-04-30,2025-12-29
ACC00000593,CUST000017,INVESTMENT,15171.14,USD,ACTIVE,2024-04-24,2026-01-16
ACC00000594,CUST000762,SAVINGS,50423.35,AUD,PENDING,2026-03-11,2026-01-18
ACC00000595,CUST000023,LOAN,53419.49,AUD,PENDING,2024-02-23,2025-12-31
ACC00000596,CUST000272,CREDIT,45211.41,EUR,PENDING,2026-12-18,2026-01-01
ACC00000597,CUST000946,CHECKING,94778.56,CNY,CLOSED,2024-10-24,2026-01-19
ACC00000598,CUST001000,CREDIT,99406.08,AUD,ACTIVE,2024-03-15,2026-01-07
ACC00000599,CUST000429,CREDIT,10204.88,JPY,SUSPENDED,2027-10-11,2025-12-27
ACC00000600,CUST000725,CHECKING,41702.53,CNY,SUSPENDED,2024-09-26,2026-01-27
ACC00000601,CUST000216,LOAN,99125.81,USD,CLOSED,2024-09-08,2025-12-23
ACC00000602,CUST000054,CREDIT,1847.93,USD,SUSPENDED,2026-05-28,2026-01-06
ACC00000603,CUST000679,CREDIT,93651.83,EUR,ACTIVE,2027-02-23,2026-01-09
ACC00000604,CUST000066,SAVINGS,91585.64,CHF,CLOSED,2024-08-03,2026-01-16
ACC00000605,CUST000667,LOAN,3236.88,USD,ACTIVE,2024-02-27,2026-01-21
ACC00000606,CUST000231,SAVINGS,44731.24,AUD,CLOSED,2027-03-30,2026-02-16
ACC00000607,CUST000059,LOAN,21446.45,AUD,CLOSED,2024-01-26,2026-01-21
ACC00000608,CUST000353,LOAN,84677.81,CNY,PENDING,2027-11-03,2026-02-17
ACC00000609,CUST000683,CHECKING,47200.35,USD,ACTIVE,2025-07-17,2026-02-11
ACC00000610,CUST000186,LOAN,5496.23,AUD,ACTIVE,2027-08-28,2026-02-17
ACC00000611,CUST000134,CREDIT,94033.64,EUR,SUSPENDED,2027-12-11,2025-12-24
ACC00000612,CUST000782,LOAN,91090.79,CAD,CLOSED,2024-10-28,2026-01-03
ACC00000613,CUST000513,CHECKING,27313.52,CAD,CLOSED,2027-05-23,2025-12-30
ACC00000614,CUST000912,LOAN,44432.50,CNY,ACTIVE,2025-11-19,2026-01-16
ACC00000615,CUST000338,LOAN,15709.12,USD,SUSPENDED,2026-12-12,2026-02-18
ACC00000616,CUST000676,INVESTMENT,64393.98,CAD,PENDING,2025-12-23,2026-02-12
ACC00000617,CUST000565,CREDIT,91891.45,AUD,ACTIVE,2024-09-29,2026-01-03
ACC00000618,CUST000419,SAVINGS,94164.57,CHF,SUSPENDED,2025-07-15,2026-01-06
ACC00000619,CUST000917,CREDIT,92718.92,GBP,CLOSED,2027-07-24,2026-01-21
ACC00000620,CUST000604,SAVINGS,34637.43,CHF,ACTIVE,2026-06-09,2026-01-23
ACC00000621,CUST000138,SAVINGS,66398.31,CNY,CLOSED,2025-07-15,2026-02-10
ACC00000622,CUST000238,CHECKING,45164.33,JPY,ACTIVE,2024-07-10,2026-02-08
ACC00000623,CUST000158,CREDIT,27159.76,USD,SUSPENDED,2025-11-25,2025-12-31
ACC00000624,CUST000772,INVESTMENT,88430.22,GBP,CLOSED,2027-05-27,2026-01-19
ACC00000625,CUST000231,LOAN,50899.60,USD,PENDING,2027-03-13,2026-02-14
ACC00000626,CUST000515,CHECKING,88182.99,GBP,SUSPENDED,2024-08-20,2026-02-09
ACC00000627,CUST000478,SAVINGS,47066.00,EUR,CLOSED,2024-11-24,2025-12-31
ACC00000628,CUST000115,CREDIT,69789.11,AUD,SUSPENDED,2027-06-01,2026-01-06
ACC00000629,CUST000810,INVESTMENT,79389.58,CHF,ACTIVE,2024-11-19,2026-01-27
ACC00000630,CUST000759,LOAN,2733.09,USD,CLOSED,2025-07-20,2026-02-17
ACC00000631,CUST000673,CREDIT,87035.30,EUR,CLOSED,2026-02-24,2026-02-13
ACC00000632,CUST000694,INVESTMENT,82629.57,EUR,CLOSED,2024-09-13,2026-01-02
ACC00000633,CUST000367,SAVINGS,20369.01,CAD,ACTIVE,2028-01-10,2026-01-11
ACC00000634,CUST000832,SAVINGS,36477.67,USD,SUSPENDED,2024-10-01,2026-01-25
ACC00000635,CUST000549,INVESTMENT,97881.70,EUR,CLOSED,2024-11-03,2026-01-15
ACC00000636,CUST000071,INVESTMENT,35657.00,AUD,PENDING,2027-02-16,2026-02-16
ACC00000637,CUST000079,CHECKING,5955.13,CNY,ACTIVE,2024-04-04,2026-01-10
ACC00000638,CUST000850,INVESTMENT,80608.35,JPY,SUSPENDED,2027-12-08,2026-01-17
ACC00000639,CUST000980,SAVINGS,86696.58,CAD,CLOSED,2026-01-01,2026-01-22
ACC00000640,,LOAN,5169.98,CHF,CLOSED,2027-09-21,2026-01-22
ACC00000641,CUST000550,CHECKING,64046.95,AUD,PENDING,2027-09-01,2026-01-31
ACC00000642,CUST000257,SAVINGS,17574.03,CHF,PENDING,2027-02-20,2026-02-06
ACC00000643,CUST000170,SAVINGS,71959.91,CNY,PENDING,2026-01-17,2025-12-29
ACC00000644,CUST000331,CREDIT,4322.82,CAD,CLOSED,2027-03-15,2026-02-04
ACC00000645,CUST000275,INVESTMENT,1631.92,CNY,ACTIVE,2027-03-31,2026-01-14
ACC00000646,CUST000749,INVESTMENT,31029.06,CHF,SUSPENDED,2025-05-02,2026-02-19
ACC00000647,CUST000446,LOAN,23308.47,CHF,SUSPENDED,2026-11-30,2026-02-21
ACC00000648,CUST000401,CHECKING,65374.12,JPY,CLOSED,2025-01-09,2026-02-21
ACC00000649,CUST000806,LOAN,89284.62,JPY,CLOSED,2027-07-22,2026-01-22
ACC00000650,CUST000993,LOAN,46980.87,CHF,SUSPENDED,2026-02-24,2026-02-12
ACC00000651,CUST000249,INVESTMENT,60540.12,USD,SUSPENDED,2027-08-08,2026-02-19
ACC00000652,CUST000889,CHECKING,29178.24,USD,ACTIVE,2027-12-02,2026-02-12
ACC00000653,CUST000096,INVESTMENT,93857.54,GBP,ACTIVE,2027-02-06,2026-01-08
ACC00000654,CUST000088,LOAN,4107.30,GBP,ACTIVE,2026-01-19,2026-01-13
ACC00000655,CUST000278,LOAN,82728.83,CAD,ACTIVE,2027-08-29,2026-01-17
ACC00000656,CUST000783,CREDIT,66872.55,AUD,SUSPENDED,2027-05-15,2026-01-03
ACC00000657,CUST974267,SAVINGS,41943.83,EUR,PENDING,2026-01-02,2026-01-07
ACC00000658,CUST000600,LOAN,26704.38,USD,SUSPENDED,2027-06-29,2026-01-23
ACC00000659,CUST942783,CHECKING,18131.45,AUD,CLOSED,2026-02-28,2026-01-19
ACC00000660,CUST000489,CREDIT,16604.88,CNY,SUSPENDED,2027-09-23,2026-01-20
ACC00000661,CUST000087,LOAN,5953.87,CNY,SUSPENDED,2027-06-10,2026-01-15
ACC00000662,CUST000207,SAVINGS,7729.13,CHF,ACTIVE,2027-10-09,2026-01-20
ACC00000663,CUST000166,CREDIT,39269.50,EUR,ACTIVE,2024-11-03,2026-01-29
ACC00000664,CUST000326,SAVINGS,59847.03,JPY,SUSPENDED,2024-03-21,2026-02-01
ACC00000665,CUST000015,CHECKING,52643.00,GBP,ACTIVE,2024-07-12,2026-02-10
ACC00000666,CUST000265,INVESTMENT,45236.33,USD,PENDING,2026-01-11,2026-02-02
ACC00000667,CUST964620,SAVINGS,75424.07,AUD,CLOSED,2025-02-26,2026-01-02
ACC00000668,CUST000121,SAVINGS,2908.07,CNY,ACTIVE,2024-01-28,2026-01-23
ACC00000669,CUST000342,INVESTMENT,74820.35,USD,PENDING,2027-01-24,2026-01-10
ACC00000670,CUST000970,SAVINGS,37990.79,CHF,ACTIVE,2024-12-10,2026-01-22
ACC00000671,CUST000997,SAVINGS,63615.09,GBP,PENDING,2024-04-21,2026-02-02
ACC00000672,CUST000032,CHECKING,39130.08,USD,PENDING,2027-10-16,2025-12-29
ACC00000673,CUST000228,INVESTMENT,68455.86,GBP,ACTIVE,2025-02-24,2025-12-24
ACC00000674,CUST000842,SAVINGS,67305.20,AUD,CLOSED,2026-02-16,2026-01-08
ACC00000675,CUST000070,SAVINGS,68477.11,CHF,CLOSED,2025-10-18,2026-01-03
ACC00000676,CUST000402,CREDIT,15289.43,AUD,SUSPENDED,2024-05-29,2026-02-14
ACC00000677,CUST000862,SAVINGS,85658.03,GBP,PENDING,2026-07-16,2026-01-05
ACC00000678,CUST000815,INVESTMENT,36534.20,AUD,CLOSED,2026-02-28,2026-01-18
ACC00000679,CUST000403,INVESTMENT,61087.93,AUD,SUSPENDED,2024-08-18,2026-02-03
ACC00000680,CUST000545,CHECKING,28692.99,JPY,CLOSED,2026-02-01,2026-02-19
ACC00000681,CUST000180,INVESTMENT,23297.04,CNY,CLOSED,2025-07-25,2025-12-28
ACC00000682,CUST000787,CREDIT,78499.08,EUR,CLOSED,2027-12-12,2026-01-04
ACC00000683,CUST000698,CHECKING,59795.22,CHF,SUSPENDED,2024-09-25,2026-02-14
ACC00000684,CUST000322,CHECKING,82960.85,EUR,PENDING,2028-01-05,2026-01-17
ACC00000685,CUST000714,CHECKING,8138.08,CAD,PENDING,2025-07-24,2026-01-03
,CUST000631,SAVINGS,42945.93,CNY,PENDING,2026-02-21,2026-01-07
ACC00000687,CUST000880,CHECKING,94085.82,USD,PENDING,2027-10-24,2026-02-02
ACC00000688,CUST000424,CHECKING,6965.47,USD,PENDING,2027-12-26,2026-02-13
ACC00000689,CUST000029,LOAN,80013.54,CHF,SUSPENDED,2025-06-26,2026-01-25
ACC00000690,CUST000382,SAVINGS,88528.33,CAD,SUSPENDED,2024-01-23,2026-01-20
ACC00000691,CUST951577,CREDIT,84887.04,USD,ACTIVE,2026-05-27,2025-12-24
ACC00000692,CUST000955,CREDIT,28423.72,USD,SUSPENDED,2024-12-29,2026-01-02
ACC00000693,CUST000834,INVESTMENT,90347.71,GBP,ACTIVE,2026-09-24,2026-01-26
ACC00000694,CUST000027,CREDIT,64406.96,GBP,PENDING,2027-08-09,2026-01-24
ACC00000695,CUST000428,SAVINGS,76032.79,JPY,ACTIVE,2025-03-27,2026-02-05
ACC00000696,CUST000411,CREDIT,86138.90,EUR,CLOSED,2025-08-22,2026-01-03
ACC00000697,CUST000469,LOAN,12699.81,JPY,PENDING,2024-12-14,2026-02-14
ACC00000698,CUST000054,CHECKING,18632.34,CHF,PENDING,2025-07-13,2026-01-27
ACC00000699,CUST000443,SAVINGS,2811.18,GBP,PENDING,2026-04-13,2025-12-26
ACC00000700,CUST000520,CREDIT,47304.00,CHF,ACTIVE,2026-09-08,2026-01-02
,CUST000790,INVESTMENT,65738.14,CHF,CLOSED,2024-05-30,2026-01-05
ACC00000702,CUST000223,LOAN,37664.47,AUD,SUSPENDED,2025-07-05,2026-01-09
ACC00000703,CUST000487,CREDIT,59708.18,USD,CLOSED,2025-12-05,2026-02-19
ACC00000704,CUST000317,SAVINGS,92102.99,GBP,SUSPENDED,2027-02-21,2026-02-06
ACC00000705,CUST000535,LOAN,69663.66,GBP,SUSPENDED,2026-03-27,2026-01-19
ACC00000706,CUST000451,INVESTMENT,24379.86,AUD,CLOSED,2027-01-31,2026-02-18
ACC00000707,CUST000373,LOAN,74791.05,JPY,PENDING,2026-06-25,2026-01-16
ACC00000708,CUST000536,CHECKING,40988.80,CNY,ACTIVE,2025-11-21,2026-01-13
ACC00000709,CUST000624,SAVINGS,36535.17,USD,SUSPENDED,2027-09-24,2026-02-14
ACC00000710,CUST000458,SAVINGS,54668.73,JPY,ACTIVE,2027-11-13,2026-01-10
ACC00000711,CUST000878,CREDIT,57021.07,JPY,CLOSED,2025-10-27,2025-12-23
ACC00000712,CUST000219,INVESTMENT,94798.82,CNY,ACTIVE,2027-08-16,2025-12-31
ACC00000713,CUST996057,INVESTMENT,1865.01,GBP,ACTIVE,2026-11-21,2025-12-31
ACC00000714,CUST904586,CREDIT,70759.17,GBP,CLOSED,2026-11-28,2026-02-10
ACC00000715,CUST000341,CREDIT,77614.78,CNY,ACTIVE,2025-11-01,2026-01-16
ACC00000716,CUST000606,SAVINGS,88868.73,JPY,SUSPENDED,2024-02-12,2026-01-04
ACC00000717,CUST000333,INVESTMENT,19890.18,JPY,PENDING,2027-08-10,2026-02-14
ACC00000718,CUST000577,SAVINGS,21611.60,GBP,ACTIVE,2027-07-15,2026-02-16
ACC00000719,CUST000977,CREDIT,99098.53,GBP,SUSPENDED,2026-09-17,2026-01-24
ACC00000720,CUST000639,INVESTMENT,61763.68,CAD,ACTIVE,2026-04-13,2026-02-01
ACC00000721,CUST000371,INVESTMENT,54721.28,GBP,ACTIVE,2027-09-09,2025-12-25
ACC00000722,CUST000618,LOAN,70165.55,CNY,ACTIVE,2025-11-18,2026-01-15
ACC00000723,CUST000289,CREDIT,49747.54,CNY,PENDING,2025-10-18,2026-02-17
ACC00000724,CUST000887,CREDIT,58494.14,CAD,CLOSED,2025-07-19,2026-01-13
ACC00000725,CUST000854,INVESTMENT,17464.75,CNY,CLOSED,2027-10-20,2026-01-19
ACC00000726,CUST000390,CREDIT,32153.94,CHF,ACTIVE,2024-04-07,2025-12-31
ACC00000727,CUST000392,LOAN,84007.69,CAD,PENDING,2026-03-14,2026-02-12
ACC00000728,CUST000674,CREDIT,66322.99,GBP,PENDING,2024-07-06,2025-12-26
,CUST000694,INVESTMENT,83052.39,CAD,SUSPENDED,2027-03-19,2025-12-26
ACC00000730,CUST000454,INVESTMENT,88931.40,CAD,CLOSED,2026-05-11,2025-12-27
ACC00000731,CUST000261,CREDIT,65742.58,JPY,PENDING,2026-12-12,2026-02-09
ACC00000732,CUST000646,SAVINGS,77074.07,AUD,ACTIVE,2024-08-02,2025-12-27
ACC00000733,CUST000051,CHECKING,15624.40,USD,CLOSED,2024-05-31,2025-12-28
ACC00000734,CUST000161,LOAN,75393.76,CNY,PENDING,2026-06-01,2026-01-19
ACC00000735,CUST000219,SAVINGS,36599.43,GBP,SUSPENDED,2026-06-26,2026-01-17
ACC00000736,CUST000459,SAVINGS,26967.39,AUD,PENDING,2028-01-16,2026-02-03
ACC00000737,CUST000361,LOAN,34875.10,CNY,ACTIVE,2026-07-06,2025-12-28
ACC00000738,CUST000193,LOAN,2784.11,GBP,SUSPENDED,2024-08-31,2026-01-22
ACC00000739,CUST000803,SAVINGS,56797.52,CAD,PENDING,2027-05-19,2026-01-27
ACC00000740,CUST000407,SAVINGS,85019.15,USD,SUSPENDED,2025-06-12,2026-01-03
ACC00000741,CUST000057,LOAN,46273.01,CHF,ACTIVE,2025-12-06,2026-02-06
ACC00000742,CUST000588,LOAN,1471.21,CNY,CLOSED,2024-02-25,2026-01-25
,CUST929869,CHECKING,57336.58,EUR,SUSPENDED,2025-06-12,2025-12-26
ACC00000744,CUST000880,LOAN,93035.40,CAD,ACTIVE,2027-05-01,2026-01-13
ACC00000745,CUST000426,LOAN,55758.20,EUR,PENDING,2025-07-25,2026-01-07
ACC00000746,CUST000729,CREDIT,9091.38,GBP,PENDING,2028-01-09,2026-01-21
ACC00000747,CUST000752,CHECKING,91416.95,AUD,ACTIVE,2024-07-27,2026-02-01
ACC00000748,CUST000520,SAVINGS,85969.08,CHF,ACTIVE,2024-07-16,2026-01-30
ACC00000749,CUST000195,SAVINGS,59679.38,GBP,PENDING,2025-04-14,2026-01-24
ACC00000750,CUST000332,INVESTMENT,51212.13,AUD,ACTIVE,2024-05-15,2026-01-25
ACC00000751,CUST000094,SAVINGS,5672.30,CAD,SUSPENDED,2026-12-16,2026-02-11
ACC00000752,CUST000090,INVESTMENT,40147.01,AUD,PENDING,2027-01-18,2026-02-12
ACC00000753,CUST000378,INVESTMENT,68149.55,GBP,ACTIVE,2027-04-25,2025-12-29
ACC00000754,CUST975037,INVESTMENT,25454.22,AUD,ACTIVE,2024-06-12,2025-12-27
ACC00000755,CUST000925,SAVINGS,44086.77,GBP,PENDING,2026-09-15,2026-01-21
ACC00000756,CUST000571,CHECKING,55957.09,CNY,PENDING,2025-01-16,2026-01-21
ACC00000757,CUST000092,SAVINGS,84847.40,CHF,ACTIVE,2024-05-10,2026-02-12
ACC00000758,CUST000760,LOAN,23715.22,CHF,SUSPENDED,2027-04-14,2026-01-22
ACC00000759,CUST000054,CREDIT,75918.48,CNY,SUSPENDED,2026-02-22,2026-01-12
ACC00000760,CUST000220,CREDIT,85100.58,EUR,ACTIVE,2026-11-06,2026-02-20
ACC00000761,CUST000413,INVESTMENT,22704.47,USD,SUSPENDED,2024-11-22,2026-01-25
ACC00000762,CUST000751,CHECKING,2720.43,GBP,CLOSED,2025-07-05,2026-01-21
ACC00000763,CUST962615,CREDIT,56426.39,USD,PENDING,2025-03-15,2026-01-17
ACC00000764,CUST000259,LOAN,30863.69,EUR,SUSPENDED,2025-11-06,2026-01-28
ACC00000765,CUST000505,CHECKING,69995.34,GBP,SUSPENDED,2024-08-10,2026-01-11
ACC00000766,CUST000279,LOAN,23807.09,CAD,CLOSED,2027-01-08,2026-02-05
ACC00000767,CUST000653,SAVINGS,91249.62,EUR,ACTIVE,2025-10-15,2026-02-17
ACC00000768,CUST000822,INVESTMENT,37141.88,JPY,PENDING,2026-11-16,2026-02-21
ACC00000769,CUST000446,LOAN,36419.62,JPY,SUSPENDED,2027-02-24,2026-02-21
ACC00000770,CUST000115,INVESTMENT,86887.57,CHF,PENDING,2024-10-24,2026-02-12
ACC00000771,CUST981778,INVESTMENT,61024.80,CHF,PENDING,2026-05-31,2026-01-17
,CUST952415,CHECKING,2562.07,CAD,PENDING,2025-09-14,2026-02-19
ACC00000773,CUST000291,CHECKING,48685.95,CHF,CLOSED,2025-09-10,2026-01-23
ACC00000774,CUST000628,CHECKING,24580.62,GBP,SUSPENDED,2026-08-08,2026-01-18
ACC00000775,CUST000003,LOAN,24703.82,CAD,ACTIVE,2025-09-01,2026-02-20
ACC00000776,CUST000957,INVESTMENT,25747.25,JPY,PENDING,2024-04-03,2026-01-18
ACC00000777,CUST000553,CHECKING,12804.08,CAD,CLOSED,2027-05-03,2026-01-15
ACC00000778,CUST000529,CREDIT,96358.21,EUR,SUSPENDED,2024-09-10,2026-02-15
ACC00000779,CUST000951,CHECKING,2369.84,CNY,SUSPENDED,2027-07-20,2026-02-03
ACC00000780,CUST000256,LOAN,22321.33,CNY,PENDING,2026-01-07,2026-01-06
ACC00000781,CUST000666,LOAN,44439.53,EUR,PENDING,2024-08-16,2025-12-27
ACC00000782,CUST953122,CREDIT,25716.21,GBP,SUSPENDED,2026-01-20,2026-01-30
ACC00000783,CUST000257,SAVINGS,18317.46,JPY,ACTIVE,2025-10-03,2025-12-31
ACC00000784,CUST000842,CREDIT,81771.89,CHF,CLOSED,2024-09-26,2026-01-15
ACC00000785,CUST000173,INVESTMENT,58378.67,JPY,CLOSED,2026-03-29,2026-02-11
ACC00000786,CUST000802,SAVINGS,48639.56,JPY,SUSPENDED,2027-09-23,2025-12-24
ACC00000787,CUST000493,SAVINGS,21604.85,EUR,PENDING,2026-08-24,2026-02-03
ACC00000788,CUST000896,INVESTMENT,6356.14,USD,PENDING,2026-10-07,2026-02-13
ACC00000789,CUST000785,INVESTMENT,45935.02,AUD,SUSPENDED,2025-05-21,2026-02-02
ACC00000790,CUST000669,SAVINGS,69965.02,JPY,ACTIVE,2026-09-27,2026-01-26
ACC00000791,CUST000050,CHECKING,64146.69,USD,PENDING,2027-01-09,2025-12-29
ACC00000792,CUST000901,INVESTMENT,46086.69,EUR,CLOSED,2026-02-08,2026-01-05
ACC00000793,CUST000142,LOAN,92783.47,AUD,PENDING,2027-05-03,2025-12-25
ACC00000794,CUST000600,CHECKING,99040.21,EUR,CLOSED,2026-06-03,2026-02-09
ACC00000795,CUST000096,SAVINGS,58305.02,JPY,CLOSED,2026-11-05,2025-12-31
,CUST000631,INVESTMENT,30762.51,AUD,ACTIVE,2028-01-19,2026-02-04
ACC00000797,CUST000986,CREDIT,75282.22,USD,ACTIVE,2024-04-10,2026-02-14
ACC00000798,CUST000700,LOAN,11324.85,CNY,ACTIVE,2026-12-15,2026-01-04
ACC00000799,CUST000859,INVESTMENT,54428.26,EUR,ACTIVE,2025-07-30,2026-01-06
ACC00000800,CUST000754,CHECKING,45762.64,CNY,PENDING,2025-12-25,2026-02-01
ACC00000801,CUST000534,SAVINGS,36897.51,USD,SUSPENDED,2025-04-21,2026-02-04
ACC00000802,CUST000341,SAVINGS,8221.74,EUR,ACTIVE,2024-03-31,2026-01-24
ACC00000803,CUST000040,CHECKING,19176.97,JPY,ACTIVE,2025-06-29,2026-01-03
ACC00000804,CUST000900,INVESTMENT,96745.69,CHF,CLOSED,2027-11-13,2026-01-16
ACC00000805,CUST000786,INVESTMENT,80068.15,GBP,PENDING,2025-03-06,2026-02-17
ACC00000806,CUST000062,SAVINGS,50371.40,CAD,ACTIVE,2024-12-11,2026-02-10
ACC00000807,CUST000512,INVESTMENT,5476.05,CNY,SUSPENDED,2027-10-02,2026-02-15
ACC00000808,CUST000753,LOAN,15948.38,CNY,CLOSED,2024-07-06,2026-01-30
ACC00000809,CUST000804,CHECKING,24233.37,CHF,ACTIVE,2026-03-18,2026-02-16
ACC00000810,CUST000229,SAVINGS,50720.60,JPY,PENDING,2025-10-13,2026-01-22
,CUST000998,LOAN,69357.48,CAD,SUSPENDED,2026-09-16,2026-02-16
ACC00000812,CUST000328,LOAN,70059.02,CHF,PENDING,2025-10-31,2026-02-09
,CUST000414,SAVINGS,25041.59,USD,CLOSED,2024-09-08,2026-01-31
ACC00000814,CUST000849,INVESTMENT,3829.74,CNY,CLOSED,2026-03-18,2026-01-02
ACC00000815,CUST000213,INVESTMENT,27215.68,GBP,CLOSED,2025-07-31,2026-02-16
ACC00000816,CUST000009,LOAN,48973.98,JPY,ACTIVE,2027-12-19,2026-01-08
ACC00000817,CUST000230,CREDIT,76717.62,GBP,ACTIVE,2026-02-15,2026-02-07
ACC00000818,CUST000034,CREDIT,80298.78,CHF,CLOSED,2025-07-18,2026-01-22
ACC00000819,CUST000930,SAVINGS,8879.08,CAD,PENDING,2025-02-02,2026-01-05
ACC00000820,CUST000460,CHECKING,28410.90,CAD,ACTIVE,2025-04-29,2026-02-12
ACC00000821,CUST000668,CREDIT,56555.72,CAD,ACTIVE,2027-05-14,2025-12-25
ACC00000822,CUST000822,CREDIT,7936.41,CAD,SUSPENDED,2025-09-22,2026-01-20
ACC00000823,CUST000831,SAVINGS,97248.06,GBP,CLOSED,2026-12-11,2026-01-25
ACC00000824,CUST000895,SAVINGS,75014.54,USD,SUSPENDED,2026-08-05,2026-01-04
ACC00000825,CUST000380,CHECKING,93522.05,GBP,ACTIVE,2025-06-12,2026-01-20
ACC00000826,CUST000824,INVESTMENT,95057.63,EUR,PENDING,2026-03-13,2026-02-14
ACC00000827,CUST000833,LOAN,74764.75,AUD,PENDING,2024-05-16,2026-01-18
ACC00000828,CUST000350,CHECKING,60679.00,USD,SUSPENDED,2025-12-08,2026-02-15
ACC00000829,CUST944358,CREDIT,99052.15,AUD,ACTIVE,2026-02-22,2026-01-01
ACC00000830,CUST000873,CHECKING,64690.53,JPY,PENDING,2024-06-15,2026-01-12
ACC00000831,CUST000816,SAVINGS,91342.67,EUR,ACTIVE,2026-05-14,2026-01-08
ACC00000832,CUST000179,SAVINGS,8121.75,CNY,SUSPENDED,2026-12-04,2026-01-30
ACC00000833,CUST000849,CREDIT,5852.11,CNY,SUSPENDED,2025-03-20,2026-02-11
ACC00000834,CUST000395,SAVINGS,50817.42,CHF,ACTIVE,2025-01-06,2026-01-16
ACC00000835,,LOAN,58003.53,JPY,ACTIVE,2024-11-01,2026-01-09
ACC00000836,CUST000019,SAVINGS,2095.44,CAD,PENDING,2024-06-11,2026-01-20
ACC00000837,CUST000098,CHECKING,65038.96,JPY,PENDING,2024-04-07,2026-01-30
ACC00000838,CUST000369,CREDIT,8123.52,CNY,SUSPENDED,2027-09-16,2026-02-05
ACC00000839,CUST000170,LOAN,99619.58,CNY,ACTIVE,2027-01-02,2026-02-17
ACC00000840,CUST000707,INVESTMENT,61068.74,AUD,ACTIVE,2026-11-21,2025-12-27
ACC00000841,CUST000048,LOAN,25164.82,USD,CLOSED,2025-12-03,2025-12-27
ACC00000842,CUST000539,CREDIT,5652.08,JPY,SUSPENDED,2026-05-13,2026-02-06
ACC00000843,CUST000187,LOAN,75445.54,CNY,CLOSED,2024-10-21,2026-01-09
ACC00000844,CUST000683,SAVINGS,61426.73,USD,SUSPENDED,2027-04-03,2026-01-30
ACC00000845,CUST000271,LOAN,38769.36,EUR,PENDING,2027-08-22,2026-02-03
ACC00000846,CUST000597,SAVINGS,9055.96,CHF,ACTIVE,2026-02-14,2026-01-09
ACC00000847,CUST000378,CHECKING,44123.86,USD,ACTIVE,2026-04-21,2026-02-03
ACC00000848,CUST000808,INVESTMENT,1001.96,CNY,PENDING,2024-02-12,2026-01-10
ACC00000849,CUST000408,CHECKING,32719.84,JPY,CLOSED,2026-08-06,2026-01-16
ACC00000850,CUST000745,SAVINGS,46610.89,CNY,SUSPENDED,2026-08-16,2026-01-15
ACC00000851,CUST000685,LOAN,24289.37,EUR,ACTIVE,2024-09-12,2025-12-23
ACC00000852,CUST000911,CREDIT,18973.47,USD,CLOSED,2025-07-17,2025-12-30
ACC00000853,CUST000590,SAVINGS,88848.72,JPY,SUSPENDED,2025-06-18,2026-01-07
ACC00000854,CUST000555,INVESTMENT,37338.42,CAD,SUSPENDED,2025-12-09,2026-02-07
ACC00000855,,INVESTMENT,15305.86,USD,PENDING,2026-10-14,2026-02-05
ACC00000856,CUST000773,INVESTMENT,42325.00,EUR,SUSPENDED,2026-03-20,2026-01-26
ACC00000857,CUST000826,LOAN,21825.89,AUD,PENDING,2027-12-25,2025-12-28
ACC00000858,CUST000116,INVESTMENT,14219.37,JPY,CLOSED,2024-05-11,2026-01-16
ACC00000859,CUST000872,CHECKING,58387.67,GBP,PENDING,2025-10-10,2026-02-04
